date,pool_name,blocks_mined,share
2023-02-03,Ultimus,1,0.007518796992481203
2023-02-03,Unknown,1,0.007518796992481203
2023-02-03,BTC.com,3,0.022556390977443608
2023-02-03,F2Pool,24,0.18045112781954886
2023-02-03,Binance Pool,15,0.11278195488721804
2023-02-03,Foundry USA,38,0.2857142857142857
2023-02-03,BTC M4,1,0.007518796992481203
2023-02-04,Ultimus,1,0.007352941176470588
2023-02-04,Binance Pool,22,0.16176470588235295
2023-02-04,ViaBTC,10,0.07352941176470588
2023-02-04,Mara Pool,1,0.007352941176470588
2023-02-04,Braiins Pool,1,0.007352941176470588
2023-02-04,F2Pool,22,0.16176470588235295
2023-02-04,Foundry USA,40,0.29411764705882354
2023-02-04,BTC.com,3,0.022058823529411766
2023-02-04,AntPool,27,0.19852941176470587
2023-02-04,Unknown,1,0.007352941176470588
2023-02-04,Poolin,4,0.029411764705882353
2023-02-04,SBI Crypto,4,0.029411764705882353
2023-02-05,AntPool,20,0.13157894736842105
2023-02-05,Ultimus,1,0.006578947368421052
2023-02-05,Mara Pool,4,0.02631578947368421
2023-02-05,Braiins Pool,3,0.019736842105263157
2023-02-05,Binance Pool,16,0.10526315789473684
2023-02-05,Poolin,3,0.019736842105263157
2023-02-05,BTC.com,6,0.039473684210526314
2023-02-05,Unknown,5,0.03289473684210526
2023-02-05,Foundry USA,49,0.3223684210526316
2023-02-05,F2Pool,25,0.16447368421052633
2023-02-05,ViaBTC,16,0.10526315789473684
2023-02-05,SBI Crypto,4,0.02631578947368421
2023-02-06,Ultimus,2,0.013513513513513514
2023-02-06,Unknown,1,0.006756756756756757
2023-02-06,BTC M4,1,0.006756756756756757
2023-02-06,Poolin,2,0.013513513513513514
2023-02-06,BTC.com,2,0.013513513513513514
2023-02-06,F2Pool,21,0.14189189189189189
2023-02-06,SBI Crypto,3,0.02027027027027027
2023-02-06,Foundry USA,59,0.39864864864864863
2023-02-06,AntPool,25,0.16891891891891891
2023-02-06,Braiins Pool,4,0.02702702702702703
2023-02-06,ViaBTC,13,0.08783783783783784
2023-02-06,Binance Pool,15,0.10135135135135136
2023-02-07,Kucoin,1,0.007042253521126761
2023-02-07,Poolin,1,0.007042253521126761
2023-02-07,F2Pool,19,0.13380281690140844
2023-02-07,ViaBTC,17,0.11971830985915492
2023-02-07,Luxor,1,0.007042253521126761
2023-02-07,Mara Pool,2,0.014084507042253521
2023-02-07,BTC.com,5,0.035211267605633804
2023-02-07,Ultimus,1,0.007042253521126761
2023-02-07,Braiins Pool,3,0.02112676056338028
2023-02-07,AntPool,22,0.15492957746478872
2023-02-07,Binance Pool,12,0.08450704225352113
2023-02-07,Foundry USA,56,0.39436619718309857
2023-02-07,Unknown,2,0.014084507042253521
2023-02-08,ViaBTC,12,0.08695652173913043
2023-02-08,AntPool,27,0.1956521739130435
2023-02-08,Binance Pool,19,0.13768115942028986
2023-02-08,SBI Crypto,1,0.007246376811594203
2023-02-08,Luxor,1,0.007246376811594203
2023-02-08,Braiins Pool,7,0.050724637681159424
2023-02-08,Ultimus,2,0.014492753623188406
2023-02-08,Foundry USA,39,0.2826086956521739
2023-02-08,F2Pool,22,0.15942028985507245
2023-02-08,Unknown,6,0.043478260869565216
2023-02-08,Poolin,2,0.014492753623188406
2023-02-09,BTC M4,1,0.006172839506172839
2023-02-09,Poolin,4,0.024691358024691357
2023-02-09,Ultimus,2,0.012345679012345678
2023-02-09,Unknown,3,0.018518518518518517
2023-02-09,ViaBTC,16,0.09876543209876543
2023-02-09,Binance Pool,26,0.16049382716049382
2023-02-09,Braiins Pool,6,0.037037037037037035
2023-02-09,AntPool,29,0.17901234567901234
2023-02-09,SBI Crypto,2,0.012345679012345678
2023-02-09,BTC.com,3,0.018518518518518517
2023-02-09,Mara Pool,3,0.018518518518518517
2023-02-09,F2Pool,18,0.1111111111111111
2023-02-09,Foundry USA,49,0.30246913580246915
2023-02-10,SBI Crypto,1,0.006802721088435374
2023-02-10,Braiins Pool,3,0.02040816326530612
2023-02-10,Poolin,1,0.006802721088435374
2023-02-10,Unknown,2,0.013605442176870748
2023-02-10,Mara Pool,1,0.006802721088435374
2023-02-10,Ultimus,2,0.013605442176870748
2023-02-10,ViaBTC,14,0.09523809523809523
2023-02-10,F2Pool,23,0.1564625850340136
2023-02-10,Foundry USA,41,0.2789115646258503
2023-02-10,Luxor,3,0.02040816326530612
2023-02-10,BTC M4,1,0.006802721088435374
2023-02-10,Binance Pool,23,0.1564625850340136
2023-02-10,AntPool,32,0.21768707482993196
2023-02-11,Luxor,2,0.013513513513513514
2023-02-11,Unknown,3,0.02027027027027027
2023-02-11,ViaBTC,13,0.08783783783783784
2023-02-11,Ultimus,2,0.013513513513513514
2023-02-11,Binance Pool,25,0.16891891891891891
2023-02-11,Braiins Pool,4,0.02702702702702703
2023-02-11,Foundry USA,55,0.3716216216216216
2023-02-11,Mara Pool,2,0.013513513513513514
2023-02-11,Poolin,3,0.02027027027027027
2023-02-11,AntPool,16,0.10810810810810811
2023-02-11,F2Pool,21,0.14189189189189189
2023-02-11,SBI Crypto,2,0.013513513513513514
2023-02-12,ViaBTC,9,0.05555555555555555
2023-02-12,Binance Pool,20,0.12345679012345678
2023-02-12,Foundry USA,63,0.3888888888888889
2023-02-12,AntPool,28,0.1728395061728395
2023-02-12,F2Pool,26,0.16049382716049382
2023-02-12,Unknown,5,0.030864197530864196
2023-02-12,Braiins Pool,2,0.012345679012345678
2023-02-12,Ultimus,1,0.006172839506172839
2023-02-12,Mara Pool,4,0.024691358024691357
2023-02-12,Luxor,4,0.024691358024691357
2023-02-13,Foundry USA,58,0.3717948717948718
2023-02-13,Ultimus,2,0.01282051282051282
2023-02-13,BTC.com,1,0.00641025641025641
2023-02-13,Braiins Pool,5,0.03205128205128205
2023-02-13,Mara Pool,2,0.01282051282051282
2023-02-13,ViaBTC,15,0.09615384615384616
2023-02-13,AntPool,22,0.14102564102564102
2023-02-13,SBI Crypto,1,0.00641025641025641
2023-02-13,F2Pool,23,0.14743589743589744
2023-02-13,Unknown,3,0.019230769230769232
2023-02-13,Poolin,5,0.03205128205128205
2023-02-13,Luxor,3,0.019230769230769232
2023-02-13,Binance Pool,16,0.10256410256410256
2023-02-14,BTC.com,4,0.025974025974025976
2023-02-14,AntPool,28,0.18181818181818182
2023-02-14,F2Pool,18,0.11688311688311688
2023-02-14,ViaBTC,9,0.05844155844155844
2023-02-14,Braiins Pool,4,0.025974025974025976
2023-02-14,Poolin,2,0.012987012987012988
2023-02-14,Mara Pool,4,0.025974025974025976
2023-02-14,Unknown,3,0.01948051948051948
2023-02-14,BTC M4,2,0.012987012987012988
2023-02-14,SBI Crypto,2,0.012987012987012988
2023-02-14,Binance Pool,22,0.14285714285714285
2023-02-14,Ultimus,1,0.006493506493506494
2023-02-14,Luxor,2,0.012987012987012988
2023-02-14,Foundry USA,53,0.34415584415584416
2023-02-15,BTC.com,4,0.024539877300613498
2023-02-15,Ultimus,4,0.024539877300613498
2023-02-15,SBI Crypto,4,0.024539877300613498
2023-02-15,Braiins Pool,5,0.03067484662576687
2023-02-15,Mara Pool,2,0.012269938650306749
2023-02-15,Unknown,1,0.006134969325153374
2023-02-15,AntPool,32,0.19631901840490798
2023-02-15,F2Pool,19,0.1165644171779141
2023-02-15,Foundry USA,59,0.3619631901840491
2023-02-15,Binance Pool,22,0.13496932515337423
2023-02-15,ViaBTC,11,0.06748466257668712
2023-02-16,Unknown,5,0.027932960893854747
2023-02-16,Mara Pool,4,0.0223463687150838
2023-02-16,ViaBTC,11,0.061452513966480445
2023-02-16,Luxor,1,0.00558659217877095
2023-02-16,Binance Pool,16,0.0893854748603352
2023-02-16,Foundry USA,64,0.3575418994413408
2023-02-16,BTC.com,4,0.0223463687150838
2023-02-16,BTC M4,1,0.00558659217877095
2023-02-16,Poolin,4,0.0223463687150838
2023-02-16,AntPool,35,0.19553072625698323
2023-02-16,Braiins Pool,4,0.0223463687150838
2023-02-16,Ultimus,3,0.01675977653631285
2023-02-16,F2Pool,27,0.15083798882681565
2023-02-17,Braiins Pool,2,0.012121212121212121
2023-02-17,Mara Pool,4,0.024242424242424242
2023-02-17,Unknown,5,0.030303030303030304
2023-02-17,Luxor,4,0.024242424242424242
2023-02-17,SBI Crypto,3,0.01818181818181818
2023-02-17,AntPool,25,0.15151515151515152
2023-02-17,ViaBTC,15,0.09090909090909091
2023-02-17,Foundry USA,51,0.3090909090909091
2023-02-17,Binance Pool,12,0.07272727272727272
2023-02-17,BTC.com,3,0.01818181818181818
2023-02-17,Kucoin,2,0.012121212121212121
2023-02-17,BTC M4,1,0.006060606060606061
2023-02-17,Ultimus,1,0.006060606060606061
2023-02-17,Poolin,6,0.03636363636363636
2023-02-17,F2Pool,31,0.18787878787878787
2023-02-18,Binance Pool,15,0.08928571428571429
2023-02-18,ViaBTC,15,0.08928571428571429
2023-02-18,F2Pool,30,0.17857142857142858
2023-02-18,AntPool,31,0.18452380952380953
2023-02-18,Unknown,5,0.02976190476190476
2023-02-18,Poolin,1,0.005952380952380952
2023-02-18,Braiins Pool,4,0.023809523809523808
2023-02-18,Luxor,1,0.005952380952380952
2023-02-18,BTC M4,1,0.005952380952380952
2023-02-18,SBI Crypto,1,0.005952380952380952
2023-02-18,Mara Pool,2,0.011904761904761904
2023-02-18,Ultimus,3,0.017857142857142856
2023-02-18,Foundry USA,56,0.3333333333333333
2023-02-18,BTC.com,2,0.011904761904761904
2023-02-18,Kucoin,1,0.005952380952380952
2023-02-19,Luxor,4,0.024691358024691357
2023-02-19,BTC M4,1,0.006172839506172839
2023-02-19,Unknown,2,0.012345679012345678
2023-02-19,BTC.com,5,0.030864197530864196
2023-02-19,Braiins Pool,5,0.030864197530864196
2023-02-19,SBI Crypto,3,0.018518518518518517
2023-02-19,Poolin,2,0.012345679012345678
2023-02-19,AntPool,28,0.1728395061728395
2023-02-19,Mara Pool,5,0.030864197530864196
2023-02-19,Binance Pool,20,0.12345679012345678
2023-02-19,F2Pool,13,0.08024691358024691
2023-02-19,Foundry USA,57,0.35185185185185186
2023-02-19,ViaBTC,16,0.09876543209876543
2023-02-19,Kucoin,1,0.006172839506172839
2023-02-20,Unknown,2,0.013605442176870748
2023-02-20,BTC.com,2,0.013605442176870748
2023-02-20,Poolin,3,0.02040816326530612
2023-02-20,Luxor,4,0.027210884353741496
2023-02-20,Mara Pool,1,0.006802721088435374
2023-02-20,Foundry USA,45,0.30612244897959184
2023-02-20,Braiins Pool,5,0.034013605442176874
2023-02-20,AntPool,31,0.2108843537414966
2023-02-20,Binance Pool,15,0.10204081632653061
2023-02-20,ViaBTC,12,0.08163265306122448
2023-02-20,SBI Crypto,2,0.013605442176870748
2023-02-20,F2Pool,25,0.17006802721088435
2023-02-21,Poolin,3,0.017964071856287425
2023-02-21,Binance Pool,18,0.10778443113772455
2023-02-21,AntPool,32,0.19161676646706588
2023-02-21,ViaBTC,15,0.08982035928143713
2023-02-21,Foundry USA,42,0.25149700598802394
2023-02-21,BTC.com,5,0.029940119760479042
2023-02-21,Mara Pool,3,0.017964071856287425
2023-02-21,Luxor,1,0.005988023952095809
2023-02-21,F2Pool,35,0.20958083832335328
2023-02-21,Ultimus,1,0.005988023952095809
2023-02-21,Unknown,4,0.023952095808383235
2023-02-21,Braiins Pool,6,0.03592814371257485
2023-02-21,SBI Crypto,2,0.011976047904191617
2023-02-22,Ultimus,1,0.007142857142857143
2023-02-22,SBI Crypto,2,0.014285714285714285
2023-02-22,Luxor,2,0.014285714285714285
2023-02-22,Unknown,4,0.02857142857142857
2023-02-22,Poolin,5,0.03571428571428571
2023-02-22,Braiins Pool,4,0.02857142857142857
2023-02-22,F2Pool,14,0.1
2023-02-22,Mara Pool,4,0.02857142857142857
2023-02-22,Binance Pool,17,0.12142857142857143
2023-02-22,BTC.com,2,0.014285714285714285
2023-02-22,ViaBTC,8,0.05714285714285714
2023-02-22,AntPool,32,0.22857142857142856
2023-02-22,Foundry USA,45,0.32142857142857145
2023-02-23,Solo CKPool,1,0.005847953216374269
2023-02-23,Mara Pool,4,0.023391812865497075
2023-02-23,Binance Pool,15,0.08771929824561403
2023-02-23,BTC M4,2,0.011695906432748537
2023-02-23,AntPool,26,0.15204678362573099
2023-02-23,SBI Crypto,2,0.011695906432748537
2023-02-23,Unknown,8,0.04678362573099415
2023-02-23,Foundry USA,58,0.3391812865497076
2023-02-23,ViaBTC,15,0.08771929824561403
2023-02-23,Ultimus,1,0.005847953216374269
2023-02-23,F2Pool,22,0.1286549707602339
2023-02-23,Poolin,3,0.017543859649122806
2023-02-23,BTC.com,6,0.03508771929824561
2023-02-23,Braiins Pool,6,0.03508771929824561
2023-02-23,Luxor,2,0.011695906432748537
2023-02-24,AntPool,17,0.1259259259259259
2023-02-24,ViaBTC,11,0.08148148148148149
2023-02-24,Ultimus,4,0.02962962962962963
2023-02-24,Unknown,4,0.02962962962962963
2023-02-24,Poolin,1,0.007407407407407408
2023-02-24,Foundry USA,47,0.34814814814814815
2023-02-24,F2Pool,25,0.18518518518518517
2023-02-24,Binance Pool,16,0.11851851851851852
2023-02-24,Mara Pool,5,0.037037037037037035
2023-02-24,BTC.com,1,0.007407407407407408
2023-02-24,Braiins Pool,3,0.022222222222222223
2023-02-24,BTC M4,1,0.007407407407407408
2023-02-25,ViaBTC,7,0.06542056074766354
2023-02-25,Braiins Pool,3,0.028037383177570093
2023-02-25,BTC.com,1,0.009345794392523364
2023-02-25,Ultimus,1,0.009345794392523364
2023-02-25,Unknown,4,0.037383177570093455
2023-02-25,Luxor,1,0.009345794392523364
2023-02-25,AntPool,20,0.18691588785046728
2023-02-25,Mara Pool,1,0.009345794392523364
2023-02-25,Binance Pool,11,0.102803738317757
2023-02-25,F2Pool,14,0.1308411214953271
2023-02-25,Foundry USA,41,0.38317757009345793
2023-02-25,Poolin,3,0.028037383177570093
2023-02-26,Binance Pool,14,0.08333333333333333
2023-02-26,Unknown,9,0.05357142857142857
2023-02-26,F2Pool,33,0.19642857142857142
2023-02-26,Foundry USA,53,0.31547619047619047
2023-02-26,AntPool,30,0.17857142857142858
2023-02-26,SBI Crypto,2,0.011904761904761904
2023-02-26,ViaBTC,12,0.07142857142857142
2023-02-26,Poolin,4,0.023809523809523808
2023-02-26,BTC.com,2,0.011904761904761904
2023-02-26,BTC M19,1,0.005952380952380952
2023-02-26,Luxor,2,0.011904761904761904
2023-02-26,Braiins Pool,3,0.017857142857142856
2023-02-26,Mara Pool,2,0.011904761904761904
2023-02-26,Ultimus,1,0.005952380952380952
2023-02-27,Binance Pool,16,0.11428571428571428
2023-02-27,Unknown,7,0.05
2023-02-27,SBI Crypto,3,0.02142857142857143
2023-02-27,Poolin,2,0.014285714285714285
2023-02-27,Ultimus,3,0.02142857142857143
2023-02-27,BTC.com,5,0.03571428571428571
2023-02-27,Mara Pool,5,0.03571428571428571
2023-02-27,AntPool,22,0.15714285714285714
2023-02-27,Foundry USA,46,0.32857142857142857
2023-02-27,Braiins Pool,2,0.014285714285714285
2023-02-27,BTC M4,1,0.007142857142857143
2023-02-27,Luxor,2,0.014285714285714285
2023-02-27,F2Pool,16,0.11428571428571428
2023-02-27,ViaBTC,10,0.07142857142857142
2023-02-28,BTC.com,10,0.072992700729927
2023-02-28,Ultimus,1,0.0072992700729927005
2023-02-28,Luxor,1,0.0072992700729927005
2023-02-28,SBI Crypto,1,0.0072992700729927005
2023-02-28,Unknown,8,0.058394160583941604
2023-02-28,Poolin,3,0.021897810218978103
2023-02-28,F2Pool,15,0.10948905109489052
2023-02-28,Braiins Pool,1,0.0072992700729927005
2023-02-28,Mara Pool,2,0.014598540145985401
2023-02-28,Binance Pool,16,0.11678832116788321
2023-02-28,AntPool,26,0.1897810218978102
2023-02-28,Foundry USA,43,0.31386861313868614
2023-02-28,ViaBTC,10,0.072992700729927
2023-03-01,Foundry USA,44,0.25882352941176473
2023-03-01,Ultimus,2,0.011764705882352941
2023-03-01,Unknown,9,0.052941176470588235
2023-03-01,BTC.com,7,0.041176470588235294
2023-03-01,AntPool,37,0.21764705882352942
2023-03-01,F2Pool,34,0.2
2023-03-01,Luxor,1,0.0058823529411764705
2023-03-01,SBI Crypto,2,0.011764705882352941
2023-03-01,Binance Pool,15,0.08823529411764706
2023-03-01,Braiins Pool,3,0.01764705882352941
2023-03-01,ViaBTC,10,0.058823529411764705
2023-03-01,1THash,2,0.011764705882352941
2023-03-01,Poolin,4,0.023529411764705882
2023-03-02,AntPool,24,0.16666666666666666
2023-03-02,Luxor,1,0.006944444444444444
2023-03-02,Braiins Pool,2,0.013888888888888888
2023-03-02,Ultimus,1,0.006944444444444444
2023-03-02,BTC.com,5,0.034722222222222224
2023-03-02,Poolin,3,0.020833333333333332
2023-03-02,F2Pool,22,0.1527777777777778
2023-03-02,Unknown,13,0.09027777777777778
2023-03-02,ViaBTC,13,0.09027777777777778
2023-03-02,Binance Pool,14,0.09722222222222222
2023-03-02,Foundry USA,44,0.3055555555555556
2023-03-02,Mara Pool,2,0.013888888888888888
2023-03-03,BTC.com,3,0.017857142857142856
2023-03-03,Braiins Pool,2,0.011904761904761904
2023-03-03,Poolin,3,0.017857142857142856
2023-03-03,Binance Pool,18,0.10714285714285714
2023-03-03,SBI Crypto,2,0.011904761904761904
2023-03-03,F2Pool,22,0.13095238095238096
2023-03-03,Foundry USA,68,0.40476190476190477
2023-03-03,Unknown,9,0.05357142857142857
2023-03-03,AntPool,28,0.16666666666666666
2023-03-03,ViaBTC,8,0.047619047619047616
2023-03-03,Luxor,2,0.011904761904761904
2023-03-03,Ultimus,3,0.017857142857142856
2023-03-04,Binance Pool,12,0.07894736842105263
2023-03-04,Foundry USA,52,0.34210526315789475
2023-03-04,AntPool,37,0.24342105263157895
2023-03-04,Poolin,3,0.019736842105263157
2023-03-04,Luxor,1,0.006578947368421052
2023-03-04,Mara Pool,3,0.019736842105263157
2023-03-04,Braiins Pool,3,0.019736842105263157
2023-03-04,ViaBTC,10,0.06578947368421052
2023-03-04,SBI Crypto,1,0.006578947368421052
2023-03-04,BTC.com,1,0.006578947368421052
2023-03-04,Kucoin,1,0.006578947368421052
2023-03-04,F2Pool,23,0.1513157894736842
2023-03-04,Unknown,5,0.03289473684210526
2023-03-05,BTC M4,2,0.012903225806451613
2023-03-05,SBI Crypto,1,0.0064516129032258064
2023-03-05,ViaBTC,12,0.07741935483870968
2023-03-05,Mara Pool,2,0.012903225806451613
2023-03-05,AntPool,27,0.17419354838709677
2023-03-05,F2Pool,24,0.15483870967741936
2023-03-05,Unknown,9,0.05806451612903226
2023-03-05,Poolin,3,0.01935483870967742
2023-03-05,Binance Pool,22,0.14193548387096774
2023-03-05,Foundry USA,43,0.27741935483870966
2023-03-05,Braiins Pool,5,0.03225806451612903
2023-03-05,BTC.com,1,0.0064516129032258064
2023-03-05,Ultimus,2,0.012903225806451613
2023-03-05,Luxor,2,0.012903225806451613
2023-03-06,SBI Crypto,2,0.015151515151515152
2023-03-06,Braiins Pool,3,0.022727272727272728
2023-03-06,Unknown,6,0.045454545454545456
2023-03-06,Kucoin,1,0.007575757575757576
2023-03-06,Luxor,1,0.007575757575757576
2023-03-06,Binance Pool,11,0.08333333333333333
2023-03-06,F2Pool,20,0.15151515151515152
2023-03-06,ViaBTC,8,0.06060606060606061
2023-03-06,Mara Pool,1,0.007575757575757576
2023-03-06,Foundry USA,50,0.3787878787878788
2023-03-06,AntPool,27,0.20454545454545456
2023-03-06,Ultimus,1,0.007575757575757576
2023-03-06,Poolin,1,0.007575757575757576
2023-03-07,F2Pool,20,0.12121212121212122
2023-03-07,ViaBTC,11,0.06666666666666667
2023-03-07,Binance Pool,17,0.10303030303030303
2023-03-07,Braiins Pool,3,0.01818181818181818
2023-03-07,BTC M4,1,0.006060606060606061
2023-03-07,Mara Pool,2,0.012121212121212121
2023-03-07,Poolin,2,0.012121212121212121
2023-03-07,Unknown,16,0.09696969696969697
2023-03-07,AntPool,31,0.18787878787878787
2023-03-07,BTC.com,5,0.030303030303030304
2023-03-07,Foundry USA,57,0.34545454545454546
2023-03-08,Binance Pool,13,0.09774436090225563
2023-03-08,Foundry USA,49,0.3684210526315789
2023-03-08,BTC M19,1,0.007518796992481203
2023-03-08,ViaBTC,12,0.09022556390977443
2023-03-08,SBI Crypto,1,0.007518796992481203
2023-03-08,Braiins Pool,3,0.022556390977443608
2023-03-08,Mara Pool,2,0.015037593984962405
2023-03-08,BTC M4,1,0.007518796992481203
2023-03-08,F2Pool,18,0.13533834586466165
2023-03-08,Poolin,1,0.007518796992481203
2023-03-08,AntPool,25,0.18796992481203006
2023-03-08,Unknown,2,0.015037593984962405
2023-03-08,BTC.com,5,0.03759398496240601
2023-03-09,BTC M4,1,0.007407407407407408
2023-03-09,Binance Pool,24,0.17777777777777778
2023-03-09,Foundry USA,48,0.35555555555555557
2023-03-09,F2Pool,18,0.13333333333333333
2023-03-09,ViaBTC,6,0.044444444444444446
2023-03-09,Unknown,5,0.037037037037037035
2023-03-09,Braiins Pool,1,0.007407407407407408
2023-03-09,SBI Crypto,2,0.014814814814814815
2023-03-09,Poolin,2,0.014814814814814815
2023-03-09,BTC.com,2,0.014814814814814815
2023-03-09,AntPool,26,0.1925925925925926
2023-03-10,AntPool,25,0.18382352941176472
2023-03-10,Binance Pool,16,0.11764705882352941
2023-03-10,F2Pool,16,0.11764705882352941
2023-03-10,Foundry USA,50,0.36764705882352944
2023-03-10,BTC.com,2,0.014705882352941176
2023-03-10,Kucoin,1,0.007352941176470588
2023-03-10,ViaBTC,11,0.08088235294117647
2023-03-10,Braiins Pool,4,0.029411764705882353
2023-03-10,Poolin,1,0.007352941176470588
2023-03-10,SBI Crypto,2,0.014705882352941176
2023-03-10,Solo CKPool,1,0.007352941176470588
2023-03-10,Unknown,5,0.03676470588235294
2023-03-10,Mara Pool,1,0.007352941176470588
2023-03-10,Ultimus,1,0.007352941176470588
2023-03-11,Unknown,4,0.024242424242424242
2023-03-11,Kucoin,1,0.006060606060606061
2023-03-11,Luxor,2,0.012121212121212121
2023-03-11,BTC.com,5,0.030303030303030304
2023-03-11,Mara Pool,1,0.006060606060606061
2023-03-11,ViaBTC,15,0.09090909090909091
2023-03-11,F2Pool,18,0.10909090909090909
2023-03-11,Poolin,3,0.01818181818181818
2023-03-11,Binance Pool,16,0.09696969696969697
2023-03-11,Braiins Pool,3,0.01818181818181818
2023-03-11,Foundry USA,58,0.3515151515151515
2023-03-11,AntPool,35,0.21212121212121213
2023-03-11,Ultimus,1,0.006060606060606061
2023-03-11,1THash,1,0.006060606060606061
2023-03-11,SBI Crypto,2,0.012121212121212121
2023-03-12,Foundry USA,56,0.34782608695652173
2023-03-12,Binance Pool,19,0.11801242236024845
2023-03-12,Kucoin,1,0.006211180124223602
2023-03-12,F2Pool,18,0.11180124223602485
2023-03-12,AntPool,34,0.2111801242236025
2023-03-12,Unknown,3,0.018633540372670808
2023-03-12,BTC.com,1,0.006211180124223602
2023-03-12,ViaBTC,14,0.08695652173913043
2023-03-12,Mara Pool,1,0.006211180124223602
2023-03-12,SBI Crypto,3,0.018633540372670808
2023-03-12,Braiins Pool,8,0.049689440993788817
2023-03-12,Solo CKPool,1,0.006211180124223602
2023-03-12,Poolin,1,0.006211180124223602
2023-03-12,Luxor,1,0.006211180124223602
