date,miner_id,pool_name,daily_share,cost_usd_per_day
2023-01-30,6,Mara Pool,0.0072463768,85611.7963834285
2023-01-30,5,Binance Pool,0.1304347826,1541012.3372645986
2023-01-30,10,Poolin,0.0144927536,171223.5927668570
2023-01-30,11,BTC M4,0.0217391304,256835.3891502855
2023-01-30,0,Foundry USA,0.3623188406,4280589.8262600824
2023-01-30,9,BTC.com,0.0217391304,256835.3891502855
2023-01-30,1,AntPool,0.1594202899,1883459.5239797556
2023-01-30,3,ViaBTC,0.0507246377,599282.5758654423
2023-01-30,8,Braiins Pool,0.0289855072,342447.1855337140
2023-01-30,2,Unknown,0.0144927536,171223.5927668570
2023-01-31,0,Foundry USA,0.2869565217,3409846.4745083908
2023-01-31,9,BTC.com,0.0260869565,309986.0429210755
2023-01-31,1,AntPool,0.2608695652,3099860.4315873152
2023-01-31,4,F2Pool,0.1478260870,1756587.5785332278
2023-01-31,5,Binance Pool,0.1304347826,1549930.2157936576
2023-01-31,10,Poolin,0.0173913043,206657.3615512904
2023-01-31,7,SBI Crypto,0.0086956522,103328.6813697851
2023-01-31,3,ViaBTC,0.0869565217,1033286.8101330118
2023-02-01,12,Kucoin,0.0072992701,86806.4517203884
2023-02-01,3,ViaBTC,0.0948905109,1128483.8676080562
2023-02-01,6,Mara Pool,0.0145985401,173612.9022515285
2023-02-01,5,Binance Pool,0.0948905109,1128483.8676080562
2023-02-01,4,F2Pool,0.1094890511,1302096.7710488329
2023-02-01,1,AntPool,0.2116788321,2517387.0903772772
2023-02-01,0,Foundry USA,0.3722627737,4427129.0210903324
2023-02-01,7,SBI Crypto,0.0145985401,173612.9022515285
2023-02-01,10,Poolin,0.0145985401,173612.9022515285
2023-02-01,8,Braiins Pool,0.0364963504,434032.2574126938
2023-02-01,11,BTC M4,0.0145985401,173612.9022515285
2023-02-01,9,BTC.com,0.0072992701,86806.4517203884
2023-02-02,6,Mara Pool,0.0068965517,82224.2344099153
2023-02-02,8,Braiins Pool,0.0137931034,164448.4688198306
2023-02-02,10,Poolin,0.0137931034,164448.4688198306
2023-02-02,12,Kucoin,0.0137931034,164448.4688198306
2023-02-02,2,Unknown,0.0275862069,328896.9388319126
2023-02-02,9,BTC.com,0.0344827586,411121.1732418280
2023-02-02,11,BTC M4,0.0068965517,82224.2344099153
2023-02-02,3,ViaBTC,0.0758620690,904466.5820858226
2023-02-02,7,SBI Crypto,0.0068965517,82224.2344099153
2023-02-02,5,Binance Pool,0.1172413793,1397811.9897375659
2023-02-02,0,Foundry USA,0.3517241379,4193435.9692126974
2023-02-02,4,F2Pool,0.1310344828,1562260.4597496476
2023-02-02,1,AntPool,0.1655172414,1973381.6329914755
2023-02-03,3,ViaBTC,0.1052631579,1257525.0681219501
2023-02-03,6,Mara Pool,0.0150375940,179646.4384737998
2023-02-03,1,AntPool,0.2105263158,2515050.1362439003
2023-02-03,8,Braiins Pool,0.0300751880,359292.8769475997
2023-02-03,7,SBI Crypto,0.0075187970,89823.2192368999
2023-02-03,2,Unknown,0.0075187970,89823.2192368999
2023-02-03,9,BTC.com,0.0225563910,269469.6577106998
2023-02-03,4,F2Pool,0.1804511278,2155757.2592963004
2023-02-03,5,Binance Pool,0.1127819549,1347348.2873588500
2023-02-03,0,Foundry USA,0.2857142857,3413282.3274182510
2023-02-03,11,BTC M4,0.0075187970,89823.2192368999
2023-02-04,5,Binance Pool,0.1617647059,1934541.8321612992
2023-02-04,3,ViaBTC,0.0735294118,879337.1967631083
2023-02-04,6,Mara Pool,0.0073529412,87933.7199154906
2023-02-04,8,Braiins Pool,0.0073529412,87933.7199154906
2023-02-04,4,F2Pool,0.1617647059,1934541.8321612992
2023-02-04,0,Foundry USA,0.2941176471,3517348.7858565343
2023-02-04,9,BTC.com,0.0220588235,263801.1585505730
2023-02-04,1,AntPool,0.1985294118,2374210.4305428532
2023-02-04,2,Unknown,0.0073529412,87933.7199154906
2023-02-04,10,Poolin,0.0294117647,351734.8784660636
2023-02-04,7,SBI Crypto,0.0294117647,351734.8784660636
2023-02-05,1,AntPool,0.1315789474,1568612.1705981288
2023-02-05,6,Mara Pool,0.0263157895,313722.4343580548
2023-02-05,8,Braiins Pool,0.0197368421,235291.8254705048
2023-02-05,5,Binance Pool,0.1052631579,1254889.7362400738
2023-02-05,10,Poolin,0.0197368421,235291.8254705048
2023-02-05,9,BTC.com,0.0394736842,470583.6509410095
2023-02-05,2,Unknown,0.0328947368,392153.0420534595
2023-02-05,0,Foundry USA,0.3223684211,3843099.8176077721
2023-02-05,4,F2Pool,0.1644736842,1960765.2126515880
2023-02-05,3,ViaBTC,0.1052631579,1254889.7362400738
2023-02-05,7,SBI Crypto,0.0263157895,313722.4343580548
2023-02-06,2,Unknown,0.0067567568,80166.6116893392
2023-02-06,11,BTC M4,0.0067567568,80166.6116893392
2023-02-06,10,Poolin,0.0135135135,160333.2221922125
2023-02-06,9,BTC.com,0.0135135135,160333.2221922125
2023-02-06,4,F2Pool,0.1418918919,1683498.8347979300
2023-02-06,7,SBI Crypto,0.0202702703,240499.8338815517
2023-02-06,0,Foundry USA,0.3986486486,4729830.0588228991
2023-02-06,1,AntPool,0.1689189189,2004165.2791823547
2023-02-06,8,Braiins Pool,0.0270270270,320666.4443844249
2023-02-06,3,ViaBTC,0.0878378378,1042165.9448426141
2023-02-06,5,Binance Pool,0.1013513514,1202499.1682212923
2023-02-07,12,Kucoin,0.0070422535,83255.4696043742
2023-02-07,10,Poolin,0.0070422535,83255.4696043742
2023-02-07,4,F2Pool,0.1338028169,1581853.9272120206
2023-02-07,3,ViaBTC,0.1197183099,1415342.9880032721
2023-02-07,6,Mara Pool,0.0140845070,166510.9392087484
2023-02-07,9,BTC.com,0.0352112676,416277.3492040987
2023-02-07,8,Braiins Pool,0.0211267606,249766.4099953503
2023-02-07,1,AntPool,0.1549295775,1831620.3372073709
2023-02-07,5,Binance Pool,0.0845070423,999065.6387991735
2023-02-07,0,Foundry USA,0.3943661972,4662306.3120316872
2023-02-07,2,Unknown,0.0140845070,166510.9392087484
2023-02-08,3,ViaBTC,0.0869565217,1027899.1998693461
2023-02-08,1,AntPool,0.1956521739,2312773.2005925919
2023-02-08,5,Binance Pool,0.1376811594,1627507.0669523331
2023-02-08,7,SBI Crypto,0.0072463768,85658.2665572718
2023-02-08,8,Braiins Pool,0.0507246377,599607.8670829869
2023-02-08,0,Foundry USA,0.2826086957,3340672.4016440222
2023-02-08,4,F2Pool,0.1594202899,1884481.8678062328
2023-02-08,2,Unknown,0.0434782609,513949.6005257152
2023-02-08,10,Poolin,0.0144927536,171316.5331145437
2023-02-09,11,BTC M4,0.0061728395,72846.2488599524
2023-02-09,10,Poolin,0.0246913580,291384.9954398096
2023-02-09,2,Unknown,0.0185185185,218538.7465798572
2023-02-09,3,ViaBTC,0.0987654321,1165539.9829393476
2023-02-09,5,Binance Pool,0.1604938272,1894002.4727189811
2023-02-09,8,Braiins Pool,0.0370370370,437077.4931597144
2023-02-09,1,AntPool,0.1790123457,2112541.2192988382
2023-02-09,7,SBI Crypto,0.0123456790,145692.4977199048
2023-02-09,9,BTC.com,0.0185185185,218538.7465798572
2023-02-09,6,Mara Pool,0.0185185185,218538.7465798572
2023-02-09,4,F2Pool,0.1111111111,1311232.4806592527
2023-02-09,0,Foundry USA,0.3024691358,3569466.1976779960
2023-02-10,7,SBI Crypto,0.0068027211,80121.4524011277
2023-02-10,8,Braiins Pool,0.0204081633,240364.3572033830
2023-02-10,10,Poolin,0.0068027211,80121.4524011277
2023-02-10,2,Unknown,0.0136054422,160242.9048022554
2023-02-10,6,Mara Pool,0.0068027211,80121.4524011277
2023-02-10,3,ViaBTC,0.0952380952,1121700.3312602167
2023-02-10,4,F2Pool,0.1564625850,1842793.4016925804
2023-02-10,0,Foundry USA,0.2789115646,3284979.5425573080
2023-02-10,11,BTC M4,0.0068027211,80121.4524011277
2023-02-10,5,Binance Pool,0.1564625850,1842793.4016925804
2023-02-10,1,AntPool,0.2176870748,2563886.4721249440
2023-02-11,2,Unknown,0.0202702703,238534.2978767733
2023-02-11,3,ViaBTC,0.0878378378,1033648.6221714022
2023-02-11,5,Binance Pool,0.1689189189,1987785.8125017260
2023-02-11,8,Braiins Pool,0.0270270270,318045.7297178516
2023-02-11,0,Foundry USA,0.3716216216,4373128.7877391512
2023-02-11,6,Mara Pool,0.0135135135,159022.8648589258
2023-02-11,10,Poolin,0.0202702703,238534.2978767733
2023-02-11,1,AntPool,0.1081081081,1272182.9200481754
2023-02-11,4,F2Pool,0.1418918919,1669740.0827838746
2023-02-11,7,SBI Crypto,0.0135135135,159022.8648589258
2023-02-12,3,ViaBTC,0.0555555556,652708.0274543565
2023-02-12,5,Binance Pool,0.1234567901,1450462.2817959457
2023-02-12,0,Foundry USA,0.3888888889,4568956.1886558719
2023-02-12,1,AntPool,0.1728395062,2030647.1952192485
2023-02-12,4,F2Pool,0.1604938272,1885600.9671571413
2023-02-12,2,Unknown,0.0308641975,362615.5701552678
2023-02-12,8,Braiins Pool,0.0123456790,145046.2280621071
2023-02-12,6,Mara Pool,0.0246913580,290092.4561242142
2023-02-13,0,Foundry USA,0.3717948718,4359220.0613891948
2023-02-13,9,BTC.com,0.0064102564,75158.9664543848
2023-02-13,8,Braiins Pool,0.0320512821,375794.8334444037
2023-02-13,6,Mara Pool,0.0128205128,150317.9329087695
2023-02-13,3,ViaBTC,0.0961538462,1127384.4991607312
2023-02-13,1,AntPool,0.1410256410,1653497.2643414245
2023-02-13,7,SBI Crypto,0.0064102564,75158.9664543848
2023-02-13,4,F2Pool,0.1474358974,1728656.2307958091
2023-02-13,2,Unknown,0.0192307692,225476.8993631543
2023-02-13,10,Poolin,0.0320512821,375794.8334444037
2023-02-13,5,Binance Pool,0.1025641026,1202543.4656151158
2023-02-14,9,BTC.com,0.0259740260,304014.0714665384
2023-02-14,1,AntPool,0.1818181818,2128098.4979248606
2023-02-14,4,F2Pool,0.1168831169,1368063.3204289686
2023-02-14,3,ViaBTC,0.0584415584,684031.6596292572
2023-02-14,8,Braiins Pool,0.0259740260,304014.0714665384
2023-02-14,10,Poolin,0.0129870130,152007.0357332692
2023-02-14,6,Mara Pool,0.0259740260,304014.0714665384
2023-02-14,2,Unknown,0.0194805195,228010.5535999038
2023-02-14,11,BTC M4,0.0129870130,152007.0357332692
2023-02-14,7,SBI Crypto,0.0129870130,152007.0357332692
2023-02-14,5,Binance Pool,0.1428571429,1672077.3918955070
2023-02-14,0,Foundry USA,0.3441558442,4028186.4434202709
2023-02-15,9,BTC.com,0.0245398773,286487.3711612270
2023-02-15,7,SBI Crypto,0.0245398773,286487.3711612270
2023-02-15,8,Braiins Pool,0.0306748466,358109.2136596747
2023-02-15,6,Mara Pool,0.0122699387,143243.6861643315
2023-02-15,2,Unknown,0.0061349693,71621.8424984477
2023-02-15,1,AntPool,0.1963190184,2291898.9692898160
2023-02-15,4,F2Pool,0.1165644172,1360815.0133076874
2023-02-15,0,Foundry USA,0.3619631902,4225688.7249199571
2023-02-15,5,Binance Pool,0.1349693252,1575680.5419704665
2023-02-15,3,ViaBTC,0.0674846626,787840.2709852332
2023-02-16,2,Unknown,0.0279329609,325557.5904391672
2023-02-16,6,Mara Pool,0.0223463687,260446.0721182345
2023-02-16,3,ViaBTC,0.0614525140,716226.6991992668
2023-02-16,5,Binance Pool,0.0893854749,1041784.2896384340
2023-02-16,0,Foundry USA,0.3575418994,4167137.1562227434
2023-02-16,9,BTC.com,0.0223463687,260446.0721182345
2023-02-16,11,BTC M4,0.0055865922,65111.5183209327
2023-02-16,10,Poolin,0.0223463687,260446.0721182345
2023-02-16,1,AntPool,0.1955307263,2278903.1330741700
2023-02-16,8,Braiins Pool,0.0223463687,260446.0721182345
2023-02-16,4,F2Pool,0.1508379888,1758010.9876722046
2023-02-17,8,Braiins Pool,0.0121212121,141256.2686024925
2023-02-17,6,Mara Pool,0.0242424242,282512.5372049850
2023-02-17,2,Unknown,0.0303030303,353140.6720889134
2023-02-17,7,SBI Crypto,0.0181818182,211884.4034864209
2023-02-17,1,AntPool,0.1515151515,1765703.3604445669
2023-02-17,3,ViaBTC,0.0909090909,1059422.0162667402
2023-02-17,0,Foundry USA,0.3090909091,3602034.8557730620
2023-02-17,5,Binance Pool,0.0727272727,847537.6127803193
2023-02-17,9,BTC.com,0.0181818182,211884.4034864209
2023-02-17,12,Kucoin,0.0121212121,141256.2686024925
2023-02-17,11,BTC M4,0.0060606061,70628.1348839284
2023-02-17,10,Poolin,0.0363636364,423768.8069728418
2023-02-17,4,F2Pool,0.1878787879,2189472.1674174089
2023-02-18,5,Binance Pool,0.0892857143,1040572.3419968227
2023-02-18,3,ViaBTC,0.0892857143,1040572.3419968227
2023-02-18,4,F2Pool,0.1785714286,2081144.6839936455
2023-02-18,1,AntPool,0.1845238095,2150516.1728385319
2023-02-18,2,Unknown,0.0297619048,346857.4477207545
2023-02-18,10,Poolin,0.0059523810,69371.4900103273
2023-02-18,8,Braiins Pool,0.0238095238,277485.9577104272
2023-02-18,11,BTC M4,0.0059523810,69371.4900103273
2023-02-18,7,SBI Crypto,0.0059523810,69371.4900103273
2023-02-18,6,Mara Pool,0.0119047619,138742.9788552136
2023-02-18,0,Foundry USA,0.3333333333,3884803.4091114225
2023-02-18,9,BTC.com,0.0119047619,138742.9788552136
2023-02-18,12,Kucoin,0.0059523810,69371.4900103273
2023-02-19,11,BTC M4,0.0061728395,71950.1601342451
2023-02-19,2,Unknown,0.0123456790,143900.3202684902
2023-02-19,9,BTC.com,0.0308641975,359750.8006712254
2023-02-19,8,Braiins Pool,0.0308641975,359750.8006712254
2023-02-19,7,SBI Crypto,0.0185185185,215850.4804027353
2023-02-19,10,Poolin,0.0123456790,143900.3202684902
2023-02-19,1,AntPool,0.1728395062,2014604.4860900475
2023-02-19,6,Mara Pool,0.0308641975,359750.8006712254
2023-02-19,5,Binance Pool,0.1234567901,1439003.2038504942
2023-02-19,4,F2Pool,0.0802469136,935352.0829107786
2023-02-19,0,Foundry USA,0.3518518519,4101159.1323143402
2023-02-19,3,ViaBTC,0.0987654321,1151202.5633135138
2023-02-19,12,Kucoin,0.0061728395,71950.1601342451
2023-02-20,2,Unknown,0.0136054422,158718.2779880629
2023-02-20,9,BTC.com,0.0136054422,158718.2779880629
2023-02-20,10,Poolin,0.0204081633,238077.4169820943
2023-02-20,6,Mara Pool,0.0068027211,79359.1389940314
2023-02-20,0,Foundry USA,0.3061224490,3571161.2488985183
2023-02-20,8,Braiins Pool,0.0340136054,396795.6938035779
2023-02-20,1,AntPool,0.2108843537,2460133.3041486572
2023-02-20,5,Binance Pool,0.1020408163,1190387.0825773128
2023-02-20,3,ViaBTC,0.0816326531,952309.6667617979
2023-02-20,7,SBI Crypto,0.0136054422,158718.2779880629
2023-02-20,4,F2Pool,0.1700680272,1983978.4713510480
2023-02-21,10,Poolin,0.0179640719,209874.0727436008
2023-02-21,5,Binance Pool,0.1077844311,1259244.4329567081
2023-02-21,1,AntPool,0.1916167665,2238656.7708691135
2023-02-21,3,ViaBTC,0.0898203593,1049370.3613814062
2023-02-21,0,Foundry USA,0.2514970060,2938237.0114006181
2023-02-21,9,BTC.com,0.0299401198,349790.1208499018
2023-02-21,6,Mara Pool,0.0179640719,209874.0727436008
2023-02-21,4,F2Pool,0.2095808383,2448530.8424444152
2023-02-21,2,Unknown,0.0239520958,279832.0962126018
2023-02-21,8,Braiins Pool,0.0359281437,419748.1443189027
2023-02-21,7,SBI Crypto,0.0119760479,139916.0481063009
2023-02-22,7,SBI Crypto,0.0142857143,167334.7478569435
2023-02-22,2,Unknown,0.0285714286,334669.4957138869
2023-02-22,10,Poolin,0.0357142857,418336.8690566870
2023-02-22,8,Braiins Pool,0.0285714286,334669.4957138869
2023-02-22,4,F2Pool,0.1000000000,1171343.2338272610
2023-02-22,6,Mara Pool,0.0285714286,334669.4957138869
2023-02-22,5,Binance Pool,0.1214285714,1422345.3550270044
2023-02-22,9,BTC.com,0.0142857143,167334.7478569435
2023-02-22,3,ViaBTC,0.0571428571,669338.9902564306
2023-02-22,1,AntPool,0.2285714286,2677355.9633684084
2023-02-22,0,Foundry USA,0.3214285714,3765031.8226815257
2023-02-23,6,Mara Pool,0.0233918129,274561.7590570478
2023-02-23,5,Binance Pool,0.0877192982,1029606.5944098643
2023-02-23,11,BTC M4,0.0116959064,137280.8789416482
2023-02-23,1,AntPool,0.1520467836,1784651.4309364322
2023-02-23,7,SBI Crypto,0.0116959064,137280.8789416482
2023-02-23,2,Unknown,0.0467836257,549123.5169403441
2023-02-23,0,Foundry USA,0.3391812865,3981145.4998715604
2023-02-23,3,ViaBTC,0.0877192982,1029606.5944098643
2023-02-23,4,F2Pool,0.1286549708,1510089.6730531356
2023-02-23,10,Poolin,0.0175438596,205921.3184124722
2023-02-23,9,BTC.com,0.0350877193,411842.6379986960
2023-02-23,8,Braiins Pool,0.0350877193,411842.6379986960
2023-02-24,1,AntPool,0.1259259259,1481758.5990650889
2023-02-24,3,ViaBTC,0.0814814815,958784.9762809481
2023-02-24,2,Unknown,0.0296296296,348649.0818560937
2023-02-24,10,Poolin,0.0074074074,87162.2704640234
2023-02-24,0,Foundry USA,0.3481481481,4096626.7153391722
2023-02-24,4,F2Pool,0.1851851852,2179056.7639539666
2023-02-24,5,Binance Pool,0.1185185185,1394596.3286010653
2023-02-24,6,Mara Pool,0.0370370370,435811.3523201171
2023-02-24,9,BTC.com,0.0074074074,87162.2704640234
2023-02-24,8,Braiins Pool,0.0222222222,261486.8113920702
2023-02-24,11,BTC M4,0.0074074074,87162.2704640234
2023-02-25,3,ViaBTC,0.0654205607,780602.5732047249
2023-02-25,8,Braiins Pool,0.0280373832,334543.9604562565
2023-02-25,9,BTC.com,0.0093457944,111514.6534854188
2023-02-25,2,Unknown,0.0373831776,446058.6139416752
2023-02-25,1,AntPool,0.1869158879,2230293.0685151694
2023-02-25,6,Mara Pool,0.0093457944,111514.6534854188
2023-02-25,5,Binance Pool,0.1028037383,1226661.1871464001
2023-02-25,4,F2Pool,0.1308411215,1561205.1476026564
2023-02-25,0,Foundry USA,0.3831775701,4572100.7893225504
2023-02-25,10,Poolin,0.0280373832,334543.9604562565
2023-02-26,5,Binance Pool,0.0833333333,1009256.5936131570
2023-02-26,2,Unknown,0.0535714286,648807.8107854406
2023-02-26,4,F2Pool,0.1964285714,2378961.9712651381
2023-02-26,0,Foundry USA,0.3154761905,3820757.1062093275
2023-02-26,1,AntPool,0.1785714286,2162692.7018107302
2023-02-26,7,SBI Crypto,0.0119047619,144179.5133733081
2023-02-26,3,ViaBTC,0.0714285714,865077.0802398488
2023-02-26,10,Poolin,0.0238095238,288359.0267466163
2023-02-26,9,BTC.com,0.0119047619,144179.5133733081
2023-02-26,8,Braiins Pool,0.0178571429,216269.2706655162
2023-02-26,6,Mara Pool,0.0119047619,144179.5133733081
2023-02-27,5,Binance Pool,0.1142857143,1402647.4209332929
2023-02-27,2,Unknown,0.0500000000,613658.2465816084
2023-02-27,7,SBI Crypto,0.0214285714,262996.3910414560
2023-02-27,10,Poolin,0.0142857143,175330.9277700762
2023-02-27,9,BTC.com,0.0357142857,438327.3188115322
2023-02-27,6,Mara Pool,0.0357142857,438327.3188115322
2023-02-27,1,AntPool,0.1571428571,1928640.2030162052
2023-02-27,0,Foundry USA,0.3285714286,4032611.3350298028
2023-02-27,8,Braiins Pool,0.0142857143,175330.9277700762
2023-02-27,11,BTC M4,0.0071428571,87665.4632713798
2023-02-27,4,F2Pool,0.1142857143,1402647.4209332929
2023-02-27,3,ViaBTC,0.0714285714,876654.6376230645
2023-02-28,9,BTC.com,0.0729927007,906852.7932051285
2023-02-28,7,SBI Crypto,0.0072992701,90685.2796932293
2023-02-28,2,Unknown,0.0583941606,725482.2350610582
2023-02-28,10,Poolin,0.0218978102,272055.8378372997
2023-02-28,4,F2Pool,0.1094890511,1360279.1904288870
2023-02-28,8,Braiins Pool,0.0072992701,90685.2796932293
2023-02-28,6,Mara Pool,0.0145985401,181370.5581440704
2023-02-28,5,Binance Pool,0.1167883212,1450964.4701221164
2023-02-28,1,AntPool,0.1897810219,2357817.2633272451
2023-02-28,0,Foundry USA,0.3138686131,3899467.0119002024
2023-02-28,3,ViaBTC,0.0729927007,906852.7932051285
2023-03-01,0,Foundry USA,0.2588235294,3247049.1672356608
2023-03-01,2,Unknown,0.0529411765,664169.1482428303
2023-03-01,9,BTC.com,0.0411764706,516576.0040494745
2023-03-01,1,AntPool,0.2176470588,2730473.1631861865
2023-03-01,4,F2Pool,0.2000000000,2509083.4475234239
2023-03-01,7,SBI Crypto,0.0117647059,147593.1441933558
2023-03-01,5,Binance Pool,0.0882352941,1106948.5795683560
2023-03-01,8,Braiins Pool,0.0176470588,221389.7156627629
2023-03-01,3,ViaBTC,0.0588235294,737965.7197122374
2023-03-01,10,Poolin,0.0235294118,295186.2883867116
2023-03-02,1,AntPool,0.1666666667,2109240.4682914913
2023-03-02,8,Braiins Pool,0.0138888889,175770.0391297530
2023-03-02,9,BTC.com,0.0347222222,439425.0971916103
2023-03-02,10,Poolin,0.0208333333,263655.0580618574
2023-03-02,4,F2Pool,0.1527777778,1933470.4291617384
2023-03-02,2,Unknown,0.0902777778,1142505.2537106222
2023-03-02,3,ViaBTC,0.0902777778,1142505.2537106222
2023-03-02,5,Binance Pool,0.0972222222,1230390.2726427265
2023-03-02,0,Foundry USA,0.3055555556,3866940.8583234767
2023-03-02,6,Mara Pool,0.0138888889,175770.0391297530
2023-03-03,9,BTC.com,0.0178571429,227829.3488937522
2023-03-03,8,Braiins Pool,0.0119047619,151886.2321705533
2023-03-03,10,Poolin,0.0178571429,227829.3488937522
2023-03-03,5,Binance Pool,0.1071428571,1366976.0895349800
2023-03-03,7,SBI Crypto,0.0119047619,151886.2321705533
2023-03-03,4,F2Pool,0.1309523810,1670748.5551519310
2023-03-03,0,Foundry USA,0.4047619048,5164131.8963505020
2023-03-03,2,Unknown,0.0535714286,683488.0454054121
2023-03-03,1,AntPool,0.1666666667,2126407.2516635908
2023-03-03,3,ViaBTC,0.0476190476,607544.9286822133
2023-03-04,5,Binance Pool,0.0789473684,1004468.4408388447
2023-03-04,0,Foundry USA,0.3421052632,4352696.5786647629
2023-03-04,1,AntPool,0.2434210526,3097111.0263438802
2023-03-04,10,Poolin,0.0197368421,251117.1102097112
2023-03-04,6,Mara Pool,0.0197368421,251117.1102097112
2023-03-04,8,Braiins Pool,0.0197368421,251117.1102097112
2023-03-04,3,ViaBTC,0.0657894737,837057.0344564796
2023-03-04,7,SBI Crypto,0.0065789474,83705.7038273460
2023-03-04,9,BTC.com,0.0065789474,83705.7038273460
2023-03-04,12,Kucoin,0.0065789474,83705.7038273460
2023-03-04,4,F2Pool,0.1513157895,1925231.1791226703
2023-03-04,2,Unknown,0.0328947368,418528.5165920764
2023-03-05,11,BTC M4,0.0129032258,163552.2756793891
2023-03-05,7,SBI Crypto,0.0064516129,81776.1378396945
2023-03-05,3,ViaBTC,0.0774193548,981313.6540763344
2023-03-05,6,Mara Pool,0.0129032258,163552.2756793891
2023-03-05,1,AntPool,0.1741935484,2207955.7229392827
2023-03-05,4,F2Pool,0.1548387097,1962627.3094201989
2023-03-05,2,Unknown,0.0580645161,735985.2405572508
2023-03-05,10,Poolin,0.0193548387,245328.4135190836
2023-03-05,5,Binance Pool,0.1419354839,1799075.0337408099
2023-03-05,0,Foundry USA,0.2774193548,3516373.9283743952
2023-03-05,8,Braiins Pool,0.0322580645,408880.6891984727
2023-03-05,9,BTC.com,0.0064516129,81776.1378396945
2023-03-06,7,SBI Crypto,0.0151515152,190899.0861769154
2023-03-06,8,Braiins Pool,0.0227272727,286348.6280054391
2023-03-06,2,Unknown,0.0454545455,572697.2572708122
2023-03-06,12,Kucoin,0.0075757576,95449.5430884577
2023-03-06,5,Binance Pool,0.0833333333,1049944.9701932326
2023-03-06,4,F2Pool,0.1515151515,1908990.8554694839
2023-03-06,3,ViaBTC,0.0606060606,763596.3421877935
2023-03-06,6,Mara Pool,0.0075757576,95449.5430884577
2023-03-06,0,Foundry USA,0.3787878788,4772477.1393036768
2023-03-06,1,AntPool,0.2045454545,2577137.6545688198
