date,miner_id,pool_name,blocks_mined,block_count,cost_per_block,daily_share,cost_usd_per_day
2023-05-24,0,Foundry USA,42,136,124189.8519019788,0.3088235294,5215973.7798831109
2023-05-24,1,AntPool,36,136,124189.8519019788,0.2647058824,4470834.6684712376
2023-05-24,3,ViaBTC,12,136,124189.8519019788,0.0882352941,1490278.2228237460
2023-05-24,4,F2Pool,26,136,124189.8519019788,0.1911764706,3228936.1494514495
2023-05-24,5,Binance Pool,9,136,124189.8519019788,0.0661764706,1117708.6671178094
2023-05-24,6,MARA Pool,5,136,124189.8519019788,0.0367647059,620949.2595098942
2023-05-24,9,BTC.com,1,136,124189.8519019788,0.0073529412,124189.8519019788
2023-05-24,10,Poolin,3,136,124189.8519019788,0.0220588235,372569.5557059365
2023-05-24,11,Carbon Negative,1,136,124189.8519019788,0.0073529412,124189.8519019788
2023-05-24,12,KuCoinPool,1,136,124189.8519019788,0.0073529412,124189.8519019788
2023-05-25,0,Foundry USA,56,141,120498.2045747464,0.3971631206,6747899.4561857991
2023-05-25,1,AntPool,34,141,120498.2045747464,0.2411347518,4096938.9555413779
2023-05-25,3,ViaBTC,14,141,120498.2045747464,0.0992907801,1686974.8640464498
2023-05-25,4,F2Pool,16,141,120498.2045747464,0.1134751773,1927971.2731959426
2023-05-25,5,Binance Pool,12,141,120498.2045747464,0.0851063830,1445978.4548969569
2023-05-25,6,MARA Pool,4,141,120498.2045747464,0.0283687943,481992.8182989857
2023-05-25,7,SBI Crypto,1,141,120498.2045747464,0.0070921986,120498.2045747464
2023-05-25,10,Poolin,2,141,120498.2045747464,0.0141843972,240996.4091494928
2023-05-25,11,Carbon Negative,2,141,120498.2045747464,0.0141843972,240996.4091494928
2023-05-26,0,Foundry USA,51,151,112313.9999185714,0.3377483444,5728013.9958471395
2023-05-26,1,AntPool,30,151,112313.9999185714,0.1986754967,3369419.9975571409
2023-05-26,3,ViaBTC,11,151,112313.9999185714,0.0728476821,1235453.9991042851
2023-05-26,4,F2Pool,21,151,112313.9999185714,0.1390728477,2358593.9982899986
2023-05-26,5,Binance Pool,17,151,112313.9999185714,0.1125827815,1909337.9986157133
2023-05-26,6,MARA Pool,11,151,112313.9999185714,0.0728476821,1235453.9991042851
2023-05-26,7,SBI Crypto,2,151,112313.9999185714,0.0132450331,224627.9998371427
2023-05-26,8,Braiins Pool,4,151,112313.9999185714,0.0264900662,449255.9996742855
2023-05-26,9,BTC.com,2,151,112313.9999185714,0.0132450331,224627.9998371427
2023-05-26,10,Poolin,2,151,112313.9999185714,0.0132450331,224627.9998371427
2023-05-27,0,Foundry USA,49,139,123144.0328726919,0.3525179856,6034057.6107619023
2023-05-27,1,AntPool,29,139,123144.0328726919,0.2086330935,3571176.9533080645
2023-05-27,3,ViaBTC,6,139,123144.0328726919,0.0431654676,738864.1972361513
2023-05-27,4,F2Pool,25,139,123144.0328726919,0.1798561151,3078600.8218172970
2023-05-27,5,Binance Pool,12,139,123144.0328726919,0.0863309353,1477728.3944723026
2023-05-27,6,MARA Pool,4,139,123144.0328726919,0.0287769784,492576.1314907675
2023-05-27,7,SBI Crypto,1,139,123144.0328726919,0.0071942446,123144.0328726919
2023-05-27,8,Braiins Pool,3,139,123144.0328726919,0.0215827338,369432.0986180757
2023-05-27,9,BTC.com,4,139,123144.0328726919,0.0287769784,492576.1314907675
2023-05-27,11,Carbon Negative,3,139,123144.0328726919,0.0215827338,369432.0986180757
2023-05-27,12,KuCoinPool,3,139,123144.0328726919,0.0215827338,369432.0986180757
2023-05-28,0,Foundry USA,49,152,113045.7362505960,0.3223684211,5539241.0762792062
2023-05-28,1,AntPool,29,152,113045.7362505960,0.1907894737,3278326.3512672852
2023-05-28,3,ViaBTC,13,152,113045.7362505960,0.0855263158,1469594.5712577486
2023-05-28,4,F2Pool,33,152,113045.7362505960,0.2171052632,3730509.2962696697
2023-05-28,5,Binance Pool,12,152,113045.7362505960,0.0789473684,1356548.8350071525
2023-05-28,6,MARA Pool,7,152,113045.7362505960,0.0460526316,791320.1537541724
2023-05-28,9,BTC.com,1,152,113045.7362505960,0.0065789474,113045.7362505960
2023-05-28,10,Poolin,5,152,113045.7362505960,0.0328947368,565228.6812529803
2023-05-28,11,Carbon Negative,1,152,113045.7362505960,0.0065789474,113045.7362505960
2023-05-28,12,KuCoinPool,2,152,113045.7362505960,0.0131578947,226091.4725011921
2023-05-29,0,Foundry USA,50,151,115222.0701233983,0.3311258278,5761103.5061699152
2023-05-29,1,AntPool,32,151,115222.0701233983,0.2119205298,3687106.2439487460
2023-05-29,3,ViaBTC,16,151,115222.0701233983,0.1059602649,1843553.1219743730
2023-05-29,4,F2Pool,19,151,115222.0701233983,0.1258278146,2189219.3323445679
2023-05-29,5,Binance Pool,15,151,115222.0701233983,0.0993377483,1728331.0518509748
2023-05-29,6,MARA Pool,2,151,115222.0701233983,0.0132450331,230444.1402467966
2023-05-29,7,SBI Crypto,1,151,115222.0701233983,0.0066225166,115222.0701233983
2023-05-29,8,Braiins Pool,6,151,115222.0701233983,0.0397350993,691332.4207403898
2023-05-29,9,BTC.com,6,151,115222.0701233983,0.0397350993,691332.4207403898
2023-05-29,10,Poolin,1,151,115222.0701233983,0.0066225166,115222.0701233983
2023-05-29,11,Carbon Negative,2,151,115222.0701233983,0.0132450331,230444.1402467966
2023-05-29,12,KuCoinPool,1,151,115222.0701233983,0.0066225166,115222.0701233983
2023-05-30,0,Foundry USA,45,150,115526.8665880448,0.3000000000,5198708.9964620145
2023-05-30,1,AntPool,39,150,115526.8665880448,0.2600000000,4505547.7969337460
2023-05-30,2,Unknown,1,150,115526.8665880448,0.0066666667,115526.8665880448
2023-05-30,3,ViaBTC,12,150,115526.8665880448,0.0800000000,1386322.3990565371
2023-05-30,4,F2Pool,21,150,115526.8665880448,0.1400000000,2426064.1983489399
2023-05-30,5,Binance Pool,13,150,115526.8665880448,0.0866666667,1501849.2656445820
2023-05-30,6,MARA Pool,7,150,115526.8665880448,0.0466666667,808688.0661163133
2023-05-30,7,SBI Crypto,1,150,115526.8665880448,0.0066666667,115526.8665880448
2023-05-30,8,Braiins Pool,5,150,115526.8665880448,0.0333333333,577634.3329402239
2023-05-30,9,BTC.com,2,150,115526.8665880448,0.0133333333,231053.7331760895
2023-05-30,10,Poolin,2,150,115526.8665880448,0.0133333333,231053.7331760895
2023-05-30,11,Carbon Negative,2,150,115526.8665880448,0.0133333333,231053.7331760895
2023-05-31,0,Foundry USA,41,132,131181.2147368304,0.3106060606,5378429.8042100472
2023-05-31,1,AntPool,24,132,131181.2147368304,0.1818181818,3148349.1536839297
2023-05-31,3,ViaBTC,11,132,131181.2147368304,0.0833333333,1442993.3621051346
2023-05-31,4,F2Pool,25,132,131181.2147368304,0.1893939394,3279530.3684207601
2023-05-31,5,Binance Pool,15,132,131181.2147368304,0.1136363636,1967718.2210524562
2023-05-31,6,MARA Pool,4,132,131181.2147368304,0.0303030303,524724.8589473217
2023-05-31,7,SBI Crypto,1,132,131181.2147368304,0.0075757576,131181.2147368304
2023-05-31,8,Braiins Pool,3,132,131181.2147368304,0.0227272727,393543.6442104912
2023-05-31,9,BTC.com,5,132,131181.2147368304,0.0378787879,655906.0736841521
2023-05-31,10,Poolin,2,132,131181.2147368304,0.0151515152,262362.4294736608
2023-05-31,12,KuCoinPool,1,132,131181.2147368304,0.0075757576,131181.2147368304
2023-06-01,0,Foundry USA,34,124,137434.1753729113,0.2741935484,4672761.9626789838
2023-06-01,1,AntPool,38,124,137434.1753729113,0.3064516129,5222498.6641706293
2023-06-01,2,Unknown,1,124,137434.1753729113,0.0080645161,137434.1753729113
2023-06-01,3,ViaBTC,10,124,137434.1753729113,0.0806451613,1374341.7537291129
2023-06-01,4,F2Pool,19,124,137434.1753729113,0.1532258065,2611249.3320853147
2023-06-01,5,Binance Pool,10,124,137434.1753729113,0.0806451613,1374341.7537291129
2023-06-01,6,MARA Pool,6,124,137434.1753729113,0.0483870968,824605.0522374678
2023-06-01,8,Braiins Pool,1,124,137434.1753729113,0.0080645161,137434.1753729113
2023-06-01,9,BTC.com,2,124,137434.1753729113,0.0161290323,274868.3507458226
2023-06-01,10,Poolin,2,124,137434.1753729113,0.0161290323,274868.3507458226
2023-06-01,12,KuCoinPool,1,124,137434.1753729113,0.0080645161,137434.1753729113
2023-06-02,0,Foundry USA,57,158,109345.1376390906,0.3607594937,6232672.8454281623
2023-06-02,1,AntPool,41,158,109345.1376390906,0.2594936709,4483150.6432027128
2023-06-02,3,ViaBTC,18,158,109345.1376390906,0.1139240506,1968212.4775036301
2023-06-02,4,F2Pool,18,158,109345.1376390906,0.1139240506,1968212.4775036301
2023-06-02,5,Binance Pool,11,158,109345.1376390906,0.0696202532,1202796.5140299962
2023-06-02,6,MARA Pool,4,158,109345.1376390906,0.0253164557,437380.5505563623
2023-06-02,7,SBI Crypto,2,158,109345.1376390906,0.0126582278,218690.2752781811
2023-06-02,8,Braiins Pool,1,158,109345.1376390906,0.0063291139,109345.1376390906
2023-06-02,9,BTC.com,3,158,109345.1376390906,0.0189873418,328035.4129172717
2023-06-02,10,Poolin,3,158,109345.1376390906,0.0189873418,328035.4129172717
2023-06-03,0,Foundry USA,48,126,135539.2292470636,0.3809523810,6505883.0038590543
2023-06-03,1,AntPool,25,126,135539.2292470636,0.1984126984,3388480.7311765905
2023-06-03,3,ViaBTC,9,126,135539.2292470636,0.0714285714,1219853.0632235727
2023-06-03,4,F2Pool,16,126,135539.2292470636,0.1269841270,2168627.6679530181
2023-06-03,5,Binance Pool,16,126,135539.2292470636,0.1269841270,2168627.6679530181
2023-06-03,6,MARA Pool,3,126,135539.2292470636,0.0238095238,406617.6877411909
2023-06-03,8,Braiins Pool,1,126,135539.2292470636,0.0079365079,135539.2292470636
2023-06-03,9,BTC.com,2,126,135539.2292470636,0.0158730159,271078.4584941273
2023-06-03,10,Poolin,3,126,135539.2292470636,0.0238095238,406617.6877411909
2023-06-03,11,Carbon Negative,3,126,135539.2292470636,0.0238095238,406617.6877411909
2023-06-04,0,Foundry USA,48,143,118420.8571276768,0.3356643357,5684201.1421284843
2023-06-04,1,AntPool,34,143,118420.8571276768,0.2377622378,4026309.1423410098
2023-06-04,3,ViaBTC,11,143,118420.8571276768,0.0769230769,1302629.4284044444
2023-06-04,4,F2Pool,21,143,118420.8571276768,0.1468531469,2486837.9996812120
2023-06-04,5,Binance Pool,16,143,118420.8571276768,0.1118881119,1894733.7140428282
2023-06-04,6,MARA Pool,2,143,118420.8571276768,0.0139860140,236841.7142553535
2023-06-04,8,Braiins Pool,4,143,118420.8571276768,0.0279720280,473683.4285107070
2023-06-04,9,BTC.com,3,143,118420.8571276768,0.0209790210,355262.5713830303
2023-06-04,10,Poolin,3,143,118420.8571276768,0.0209790210,355262.5713830303
2023-06-04,11,Carbon Negative,1,143,118420.8571276768,0.0069930070,118420.8571276768
2023-06-05,0,Foundry USA,38,132,125700.0048325897,0.2878787879,4776600.1836384097
2023-06-05,1,AntPool,29,132,125700.0048325897,0.2196969697,3645300.1401451021
2023-06-05,2,Unknown,1,132,125700.0048325897,0.0075757576,125700.0048325897
2023-06-05,3,ViaBTC,12,132,125700.0048325897,0.0909090909,1508400.0579910767
2023-06-05,4,F2Pool,21,132,125700.0048325897,0.1590909091,2639700.1014843844
2023-06-05,5,Binance Pool,16,132,125700.0048325897,0.1212121212,2011200.0773214356
2023-06-05,6,MARA Pool,4,132,125700.0048325897,0.0303030303,502800.0193303589
2023-06-05,7,SBI Crypto,2,132,125700.0048325897,0.0151515152,251400.0096651794
2023-06-05,8,Braiins Pool,6,132,125700.0048325897,0.0454545455,754200.0289955384
2023-06-05,9,BTC.com,2,132,125700.0048325897,0.0151515152,251400.0096651794
2023-06-05,11,Carbon Negative,1,132,125700.0048325897,0.0075757576,125700.0048325897
2023-06-06,0,Foundry USA,49,142,116870.5015491593,0.3450704225,5726654.5759088071
2023-06-06,1,AntPool,39,142,116870.5015491593,0.2746478873,4557949.5604172144
2023-06-06,3,ViaBTC,12,142,116870.5015491593,0.0845070423,1402446.0185899120
2023-06-06,4,F2Pool,15,142,116870.5015491593,0.1056338028,1753057.5232373900
2023-06-06,5,Binance Pool,9,142,116870.5015491593,0.0633802817,1051834.5139424340
2023-06-06,6,MARA Pool,9,142,116870.5015491593,0.0633802817,1051834.5139424340
2023-06-06,7,SBI Crypto,1,142,116870.5015491593,0.0070422535,116870.5015491593
2023-06-06,10,Poolin,4,142,116870.5015491593,0.0281690141,467482.0061966373
2023-06-06,11,Carbon Negative,4,142,116870.5015491593,0.0281690141,467482.0061966373
2023-06-07,0,Foundry USA,43,126,131158.2193300640,0.3412698413,5639803.4311927520
2023-06-07,1,AntPool,30,126,131158.2193300640,0.2380952381,3934746.5799019197
2023-06-07,3,ViaBTC,13,126,131158.2193300640,0.1031746032,1705056.8512908318
2023-06-07,4,F2Pool,21,126,131158.2193300640,0.1666666667,2754322.6059313440
2023-06-07,5,Binance Pool,8,126,131158.2193300640,0.0634920635,1049265.7546405119
2023-06-07,6,MARA Pool,6,126,131158.2193300640,0.0476190476,786949.3159803839
2023-06-07,7,SBI Crypto,2,126,131158.2193300640,0.0158730159,262316.4386601280
2023-06-07,8,Braiins Pool,3,126,131158.2193300640,0.0238095238,393474.6579901919
2023-06-08,0,Foundry USA,55,152,111119.9658148936,0.3618421053,6111598.1198191503
2023-06-08,1,AntPool,29,152,111119.9658148936,0.1907894737,3222479.0086319158
2023-06-08,3,ViaBTC,16,152,111119.9658148936,0.1052631579,1777919.4530382983
2023-06-08,4,F2Pool,25,152,111119.9658148936,0.1644736842,2777999.1453723409
2023-06-08,5,Binance Pool,14,152,111119.9658148936,0.0921052632,1555679.5214085111
2023-06-08,6,MARA Pool,5,152,111119.9658148936,0.0328947368,555599.8290744682
2023-06-08,7,SBI Crypto,2,152,111119.9658148936,0.0131578947,222239.9316297873
2023-06-08,8,Braiins Pool,2,152,111119.9658148936,0.0131578947,222239.9316297873
2023-06-08,9,BTC.com,3,152,111119.9658148936,0.0197368421,333359.8974446809
2023-06-08,10,Poolin,1,152,111119.9658148936,0.0065789474,111119.9658148936
2023-06-09,0,Foundry USA,54,160,106081.4377858653,0.3375000000,5728397.6404367248
2023-06-09,1,AntPool,37,160,106081.4377858653,0.2312500000,3925013.1980770151
2023-06-09,3,ViaBTC,10,160,106081.4377858653,0.0625000000,1060814.3778586527
2023-06-09,4,F2Pool,27,160,106081.4377858653,0.1687500000,2864198.8202183624
2023-06-09,5,Binance Pool,16,160,106081.4377858653,0.1000000000,1697303.0045738444
2023-06-09,6,MARA Pool,6,160,106081.4377858653,0.0375000000,636488.6267151916
2023-06-09,7,SBI Crypto,3,160,106081.4377858653,0.0187500000,318244.3133575958
2023-06-09,8,Braiins Pool,1,160,106081.4377858653,0.0062500000,106081.4377858653
2023-06-09,9,BTC.com,2,160,106081.4377858653,0.0125000000,212162.8755717305
2023-06-09,10,Poolin,1,160,106081.4377858653,0.0062500000,106081.4377858653
2023-06-09,11,Carbon Negative,2,160,106081.4377858653,0.0125000000,212162.8755717305
2023-06-09,12,KuCoinPool,1,160,106081.4377858653,0.0062500000,106081.4377858653
2023-06-10,0,Foundry USA,55,147,117860.5776428587,0.3741496599,6482331.7703572288
2023-06-10,1,AntPool,37,147,117860.5776428587,0.2517006803,4360841.3727857722
2023-06-10,3,ViaBTC,7,147,117860.5776428587,0.0476190476,825024.0435000110
2023-06-10,4,F2Pool,20,147,117860.5776428587,0.1360544218,2357211.5528571741
2023-06-10,5,Binance Pool,17,147,117860.5776428587,0.1156462585,2003629.8199285981
2023-06-10,6,MARA Pool,2,147,117860.5776428587,0.0136054422,235721.1552857174
2023-06-10,7,SBI Crypto,1,147,117860.5776428587,0.0068027211,117860.5776428587
2023-06-10,8,Braiins Pool,3,147,117860.5776428587,0.0204081633,353581.7329285761
2023-06-10,9,BTC.com,2,147,117860.5776428587,0.0136054422,235721.1552857174
2023-06-10,10,Poolin,3,147,117860.5776428587,0.0204081633,353581.7329285761
2023-06-11,0,Foundry USA,67,161,108859.1418251097,0.4161490683,7293562.5022823494
2023-06-11,1,AntPool,23,161,108859.1418251097,0.1428571429,2503760.2619775231
2023-06-11,3,ViaBTC,17,161,108859.1418251097,0.1055900621,1850605.4110268648
2023-06-11,4,F2Pool,21,161,108859.1418251097,0.1304347826,2286041.9783273037
2023-06-11,5,Binance Pool,14,161,108859.1418251097,0.0869565217,1524027.9855515356
2023-06-11,6,MARA Pool,8,161,108859.1418251097,0.0496894410,870873.1346008775
2023-06-11,7,SBI Crypto,4,161,108859.1418251097,0.0248447205,435436.5673004388
2023-06-11,8,Braiins Pool,1,161,108859.1418251097,0.0062111801,108859.1418251097
2023-06-11,9,BTC.com,2,161,108859.1418251097,0.0124223602,217718.2836502194
2023-06-11,10,Poolin,2,161,108859.1418251097,0.0124223602,217718.2836502194
2023-06-11,11,Carbon Negative,1,161,108859.1418251097,0.0062111801,108859.1418251097
2023-06-11,12,KuCoinPool,1,161,108859.1418251097,0.0062111801,108859.1418251097
2023-06-12,0,Foundry USA,49,153,116308.0136456994,0.3202614379,5699092.6686392697
2023-06-12,1,AntPool,46,153,116308.0136456994,0.3006535948,5350168.6277021710
2023-06-12,3,ViaBTC,11,153,116308.0136456994,0.0718954248,1279388.1501026931
2023-06-12,4,F2Pool,19,153,116308.0136456994,0.1241830065,2209852.2592682880
2023-06-12,5,Binance Pool,15,153,116308.0136456994,0.0980392157,1744620.2046854906
2023-06-12,6,MARA Pool,4,153,116308.0136456994,0.0261437908,465232.0545827975
2023-06-12,8,Braiins Pool,1,153,116308.0136456994,0.0065359477,116308.0136456994
2023-06-12,9,BTC.com,3,153,116308.0136456994,0.0196078431,348924.0409370982
2023-06-12,10,Poolin,4,153,116308.0136456994,0.0261437908,465232.0545827975
2023-06-12,11,Carbon Negative,1,153,116308.0136456994,0.0065359477,116308.0136456994
2023-06-13,0,Foundry USA,54,142,124549.2277541694,0.3802816901,6725658.2987251505
2023-06-13,1,AntPool,31,142,124549.2277541694,0.2183098592,3861026.0603792528
2023-06-13,3,ViaBTC,12,142,124549.2277541694,0.0845070423,1494590.7330500335
2023-06-13,4,F2Pool,14,142,124549.2277541694,0.0985915493,1743689.1885583722
2023-06-13,5,Binance Pool,14,142,124549.2277541694,0.0985915493,1743689.1885583722
2023-06-13,6,MARA Pool,6,142,124549.2277541694,0.0422535211,747295.3665250167
2023-06-13,7,SBI Crypto,3,142,124549.2277541694,0.0211267606,373647.6832625084
2023-06-13,8,Braiins Pool,1,142,124549.2277541694,0.0070422535,124549.2277541694
2023-06-13,9,BTC.com,3,142,124549.2277541694,0.0211267606,373647.6832625084
2023-06-13,10,Poolin,2,142,124549.2277541694,0.0140845070,249098.4555083389
2023-06-13,11,Carbon Negative,1,142,124549.2277541694,0.0070422535,124549.2277541694
2023-06-13,12,KuCoinPool,1,142,124549.2277541694,0.0070422535,124549.2277541694
2023-06-14,0,Foundry USA,38,117,149124.4070090836,0.3247863248,5666727.4663451761
2023-06-14,1,AntPool,28,117,149124.4070090836,0.2393162393,4175483.3962543402
2023-06-14,3,ViaBTC,11,117,149124.4070090836,0.0940170940,1640368.4770999192
2023-06-14,4,F2Pool,17,117,149124.4070090836,0.1452991453,2535114.9191544210
2023-06-14,5,Binance Pool,10,117,149124.4070090836,0.0854700855,1491244.0700908357
2023-06-14,6,MARA Pool,4,117,149124.4070090836,0.0341880342,596497.6280363343
2023-06-14,7,SBI Crypto,1,117,149124.4070090836,0.0085470085,149124.4070090836
2023-06-14,8,Braiins Pool,4,117,149124.4070090836,0.0341880342,596497.6280363343
2023-06-14,9,BTC.com,2,117,149124.4070090836,0.0170940171,298248.8140181671
2023-06-14,10,Poolin,1,117,149124.4070090836,0.0085470085,149124.4070090836
2023-06-14,12,KuCoinPool,1,117,149124.4070090836,0.0085470085,149124.4070090836
2023-06-15,0,Foundry USA,50,143,121310.4748475684,0.3496503497,6065523.7423784211
2023-06-15,1,AntPool,31,143,121310.4748475684,0.2167832168,3760624.7202746212
2023-06-15,3,ViaBTC,13,143,121310.4748475684,0.0909090909,1577036.1730183894
2023-06-15,4,F2Pool,21,143,121310.4748475684,0.1468531469,2547519.9717989368
2023-06-15,5,Binance Pool,10,143,121310.4748475684,0.0699300699,1213104.7484756841
2023-06-15,6,MARA Pool,3,143,121310.4748475684,0.0209790210,363931.4245427052
2023-06-15,7,SBI Crypto,3,143,121310.4748475684,0.0209790210,363931.4245427052
2023-06-15,8,Braiins Pool,2,143,121310.4748475684,0.0139860140,242620.9496951368
2023-06-15,9,BTC.com,1,143,121310.4748475684,0.0069930070,121310.4748475684
2023-06-15,10,Poolin,3,143,121310.4748475684,0.0209790210,363931.4245427052
2023-06-15,11,Carbon Negative,5,143,121310.4748475684,0.0349650350,606552.3742378420
2023-06-15,12,KuCoinPool,1,143,121310.4748475684,0.0069930070,121310.4748475684
2023-06-16,0,Foundry USA,43,144,118622.3780687793,0.2986111111,5100762.2569575096
2023-06-16,1,AntPool,34,144,118622.3780687793,0.2361111111,4033160.8543384960
2023-06-16,3,ViaBTC,11,144,118622.3780687793,0.0763888889,1304846.1587565723
2023-06-16,4,F2Pool,23,144,118622.3780687793,0.1597222222,2728314.6955819237
2023-06-16,5,Binance Pool,16,144,118622.3780687793,0.1111111111,1897958.0491004686
2023-06-16,6,MARA Pool,3,144,118622.3780687793,0.0208333333,355867.1342063379
2023-06-16,7,SBI Crypto,3,144,118622.3780687793,0.0208333333,355867.1342063379
2023-06-16,8,Braiins Pool,6,144,118622.3780687793,0.0416666667,711734.2684126757
2023-06-16,9,BTC.com,2,144,118622.3780687793,0.0138888889,237244.7561375586
2023-06-16,10,Poolin,2,144,118622.3780687793,0.0138888889,237244.7561375586
2023-06-16,12,KuCoinPool,1,144,118622.3780687793,0.0069444444,118622.3780687793
2023-06-17,0,Foundry USA,30,123,137349.4156883144,0.2439024390,4120482.4706494333
2023-06-17,1,AntPool,26,123,137349.4156883144,0.2113821138,3571084.8078961754
2023-06-17,3,ViaBTC,17,123,137349.4156883144,0.1382113821,2334940.0667013456
2023-06-17,4,F2Pool,21,123,137349.4156883144,0.1707317073,2884337.7294546035
2023-06-17,5,Binance Pool,11,123,137349.4156883144,0.0894308943,1510843.5725714590
2023-06-17,6,MARA Pool,6,123,137349.4156883144,0.0487804878,824096.4941298866
2023-06-17,7,SBI Crypto,2,123,137349.4156883144,0.0162601626,274698.8313766289
2023-06-17,8,Braiins Pool,3,123,137349.4156883144,0.0243902439,412048.2470649433
2023-06-17,9,BTC.com,4,123,137349.4156883144,0.0325203252,549397.6627532578
2023-06-17,10,Poolin,2,123,137349.4156883144,0.0162601626,274698.8313766289
2023-06-17,12,KuCoinPool,1,123,137349.4156883144,0.0081300813,137349.4156883144
2023-06-18,0,Foundry USA,50,141,118737.7207255969,0.3546099291,5936886.0362798460
2023-06-18,1,AntPool,22,141,118737.7207255969,0.1560283688,2612229.8559631323
2023-06-18,3,ViaBTC,15,141,118737.7207255969,0.1063829787,1781065.8108839539
2023-06-18,4,F2Pool,27,141,118737.7207255969,0.1914893617,3205918.4595911172
2023-06-18,5,Binance Pool,14,141,118737.7207255969,0.0992907801,1662328.0901583571
2023-06-18,6,MARA Pool,6,141,118737.7207255969,0.0425531915,712426.3243535815
2023-06-18,8,Braiins Pool,3,141,118737.7207255969,0.0212765957,356213.1621767908
2023-06-18,9,BTC.com,2,141,118737.7207255969,0.0141843972,237475.4414511939
2023-06-18,10,Poolin,1,141,118737.7207255969,0.0070921986,118737.7207255969
2023-06-18,11,Carbon Negative,1,141,118737.7207255969,0.0070921986,118737.7207255969
2023-06-19,0,Foundry USA,47,133,124350.9756998806,0.3533834586,5844495.8578943871
2023-06-19,1,AntPool,29,133,124350.9756998806,0.2180451128,3606178.2952965368
2023-06-19,3,ViaBTC,12,133,124350.9756998806,0.0902255639,1492211.7083985670
2023-06-19,4,F2Pool,18,133,124350.9756998806,0.1353383459,2238317.5625978503
2023-06-19,5,Binance Pool,11,133,124350.9756998806,0.0827067669,1367860.7326986864
2023-06-19,6,MARA Pool,5,133,124350.9756998806,0.0375939850,621754.8784994029
2023-06-19,7,SBI Crypto,2,133,124350.9756998806,0.0150375940,248701.9513997612
2023-06-19,8,Braiins Pool,1,133,124350.9756998806,0.0075187970,124350.9756998806
2023-06-19,9,BTC.com,2,133,124350.9756998806,0.0150375940,248701.9513997612
2023-06-19,10,Poolin,3,133,124350.9756998806,0.0225563910,373052.9270996418
2023-06-19,11,Carbon Negative,2,133,124350.9756998806,0.0150375940,248701.9513997612
2023-06-19,12,KuCoinPool,1,133,124350.9756998806,0.0075187970,124350.9756998806
2023-06-20,0,Foundry USA,42,127,129123.5540107815,0.3307086614,5423189.2684528250
2023-06-20,1,AntPool,29,127,129123.5540107815,0.2283464567,3744583.0663126647
2023-06-20,2,Unknown,1,127,129123.5540107815,0.0078740157,129123.5540107815
2023-06-20,3,ViaBTC,11,127,129123.5540107815,0.0866141732,1420359.0941185970
2023-06-20,4,F2Pool,16,127,129123.5540107815,0.1259842520,2065976.8641725047
2023-06-20,5,Binance Pool,14,127,129123.5540107815,0.1102362205,1807729.7561509416
2023-06-20,6,MARA Pool,3,127,129123.5540107815,0.0236220472,387370.6620323446
2023-06-20,7,SBI Crypto,2,127,129123.5540107815,0.0157480315,258247.1080215631
2023-06-20,8,Braiins Pool,1,127,129123.5540107815,0.0078740157,129123.5540107815
2023-06-20,9,BTC.com,4,127,129123.5540107815,0.0314960630,516494.2160431262
2023-06-20,10,Poolin,3,127,129123.5540107815,0.0236220472,387370.6620323446
2023-06-20,11,Carbon Negative,1,127,129123.5540107815,0.0078740157,129123.5540107815
2023-06-21,0,Foundry USA,33,110,149133.1134631317,0.3000000000,4921392.7442833446
2023-06-21,1,AntPool,34,110,149133.1134631317,0.3090909091,5070525.8577464763
2023-06-21,3,ViaBTC,11,110,149133.1134631317,0.1000000000,1640464.2480944481
2023-06-21,4,F2Pool,12,110,149133.1134631317,0.1090909091,1789597.3615575798
2023-06-21,5,Binance Pool,11,110,149133.1134631317,0.1000000000,1640464.2480944481
2023-06-21,6,MARA Pool,6,110,149133.1134631317,0.0545454545,894798.6807787899
2023-06-21,8,Braiins Pool,2,110,149133.1134631317,0.0181818182,298266.2269262633
2023-06-21,10,Poolin,1,110,149133.1134631317,0.0090909091,149133.1134631317
2023-06-22,0,Foundry USA,47,132,122898.1262250240,0.3560606061,5776211.9325761255
2023-06-22,1,AntPool,25,132,122898.1262250240,0.1893939394,3072453.1556255990
2023-06-22,2,Unknown,1,132,122898.1262250240,0.0075757576,122898.1262250240
2023-06-22,3,ViaBTC,16,132,122898.1262250240,0.1212121212,1966370.0196003832
2023-06-22,4,F2Pool,20,132,122898.1262250240,0.1515151515,2457962.5245004790
2023-06-22,5,Binance Pool,10,132,122898.1262250240,0.0757575758,1228981.2622502395
2023-06-22,6,MARA Pool,5,132,122898.1262250240,0.0378787879,614490.6311251197
2023-06-22,7,SBI Crypto,1,132,122898.1262250240,0.0075757576,122898.1262250240
2023-06-22,8,Braiins Pool,1,132,122898.1262250240,0.0075757576,122898.1262250240
2023-06-22,9,BTC.com,1,132,122898.1262250240,0.0075757576,122898.1262250240
2023-06-22,10,Poolin,3,132,122898.1262250240,0.0227272727,368694.3786750719
2023-06-22,11,Carbon Negative,2,132,122898.1262250240,0.0151515152,245796.2524500479
2023-06-23,0,Foundry USA,36,114,138311.8131527170,0.3157894737,4979225.2734978134
2023-06-23,1,AntPool,28,114,138311.8131527170,0.2456140351,3872730.7682760772
2023-06-23,2,Unknown,1,114,138311.8131527170,0.0087719298,138311.8131527170
2023-06-23,3,ViaBTC,12,114,138311.8131527170,0.1052631579,1659741.7578326045
