date,pool_name,revenue_usd,cost_usd,Pi_usd
2023-12-26,Braiins Pool,634117.686620134,338163.8645612311,295953.82205890294
2023-12-26,Carbon Negative,660034.2617102319,338163.8645612311,321870.3971490008
2023-12-26,F2Pool,6406657.107832223,3381638.6456123106,3025018.4622199126
2023-12-26,Foundry USA,13417264.170441119,7101441.155785852,6315823.014655267
2023-12-26,Luxor,2262477.5209520203,0.0,2262477.5209520203
2023-12-26,MARA Pool,2194889.8024638337,1183573.5259643088,1011316.276499525
2023-12-26,Poolin,607508.2130346679,338163.8645612311,269344.3484734368
2023-12-26,SBI Crypto,620940.0692474518,338163.8645612311,282776.20468622074
2023-12-26,SECPOOL,308913.3903321828,0.0,308913.3903321828
2023-12-26,Terra Pool,318884.0143599095,0.0,318884.0143599095
2023-12-26,ULTIMUSPOOL,300735.06716986874,0.0,300735.06716986874
2023-12-26,ViaBTC,2553107.6400448414,1352655.4582449242,1200452.1817999172
2023-12-27,AntPool,13480497.333626457,6573212.855654792,6907284.477971665
2023-12-27,BTC.com,777965.0222811748,355308.8030083671,422656.2192728077
2023-12-27,Binance Pool,2552546.4694693224,1243580.8105292849,1308965.6589400375
2023-12-27,Braiins Pool,403819.52111375926,177654.4015041836,226165.11960957566
2023-12-27,F2Pool,3829835.236340206,1954198.4165460193,1875636.8197941869
2023-12-27,Foundry USA,14119619.490923423,6928521.658663159,7191097.832260264
2023-12-27,Luxor,1072876.2065584443,0.0,1072876.2065584443
2023-12-27,MARA Pool,624363.2106790647,355308.8030083671,269054.40767069766
2023-12-27,OCEAN,321989.8560818488,0.0,321989.8560818488
2023-12-27,Poolin,792171.5828021416,355308.8030083671,436862.7797937745
2023-12-27,SBI Crypto,1162574.593619063,532963.2045125507,629611.3891065123
2023-12-27,SECPOOL,975468.7773505781,0.0,975468.7773505781
2023-12-27,Unknown,488720.3979278894,177654.4015041836,311065.99642370583
2023-12-27,ViaBTC,6224087.353678592,3020124.8255711207,3203962.528107471
2023-12-28,AntPool,11973275.718268799,6538964.955397881,5434310.762870918
2023-12-28,BTC.com,328746.1445695023,192322.498688173,136423.64588132934
2023-12-28,Binance Pool,704032.1263494424,384644.9973763459,319387.1289730965
2023-12-28,Braiins Pool,335573.20246845926,192322.498688173,143250.70378028628
2023-12-28,Carbon Negative,347546.11327765643,192322.498688173,155223.61458948345
2023-12-28,F2Pool,5213537.909048025,2884837.4803225943,2328700.4287254303
2023-12-28,Foundry USA,13389040.513296831,7308254.950150573,6080785.563146259
2023-12-28,Luxor,1728594.0892827865,0.0,1728594.0892827865
2023-12-28,MARA Pool,754164.9691583875,384644.9973763459,369519.9717820416
2023-12-28,Poolin,738949.9655764347,384644.9973763459,354304.9682000888
2023-12-28,SBI Crypto,2049381.6936548036,1153934.9921290376,895446.7015257659
2023-12-28,SECPOOL,760511.4397678485,0.0,760511.4397678485
2023-12-28,Terra Pool,328511.60141964915,0.0,328511.60141964915
2023-12-28,Unknown,311520.9281239672,192322.498688173,119198.42943579421
2023-12-28,ViaBTC,2595477.2541078147,1538579.9895053837,1056897.264602431
2023-12-28,WhitePool,695764.1843732316,0.0,695764.1843732316
2023-12-29,AntPool,13561672.367217401,6276524.848047535,7285147.519169866
2023-12-29,BTC.com,308589.6569299553,149441.0678106556,159148.5891192997
2023-12-29,Binance Pool,1936059.3805571483,896646.4068639337,1039412.9736932146
2023-12-29,Braiins Pool,314139.46074220893,149441.0678106556,164698.39293155333
2023-12-29,F2Pool,7332784.404992016,3437144.5596450786,3895639.8453469374
2023-12-29,Foundry USA,13193648.381220408,6127083.780236879,7066564.600983528
2023-12-29,Luxor,2005501.0618615635,0.0,2005501.0618615635
2023-12-29,MARA Pool,1940158.0292903185,896646.4068639337,1043511.6224263848
2023-12-29,Poolin,730129.8460179174,298882.1356213112,431247.7103966062
2023-12-29,SBI Crypto,1292694.7789486183,597764.2712426224,694930.5077059959
2023-12-29,SECPOOL,320794.6651938502,0.0,320794.6651938502
2023-12-29,Unknown,306890.6690313176,149441.0678106556,157449.60122066198
2023-12-29,ViaBTC,4818231.274416722,2241616.017159834,2576615.2572568883
2023-12-29,WhitePool,631308.841993721,0.0,631308.841993721
2023-12-30,AntPool,12540998.741985034,5790369.808731161,6750628.933253873
2023-12-30,BTC.com,1081455.3828577325,469489.4439511752,611965.9389065573
2023-12-30,Binance Pool,2638684.7012591055,1251971.8505364673,1386712.8507226382
2023-12-30,Braiins Pool,674241.7500613431,312992.9626341168,361248.78742722626
2023-12-30,F2Pool,4343040.691444319,2034454.2571217592,2308586.4343225593
2023-12-30,Foundry USA,14494294.46939231,6572852.215316453,7921442.254075858
2023-12-30,Luxor,2773386.878916948,0.0,2773386.878916948
2023-12-30,MARA Pool,2390124.9398570554,1095475.3692194088,1294649.5706376466
2023-12-30,NiceHash,343036.4122980145,0.0,343036.4122980145
2023-12-30,Poolin,711219.904177867,312992.9626341168,398226.9415437502
2023-12-30,SBI Crypto,975045.2491111595,469489.4439511752,505555.8051599843
2023-12-30,SECPOOL,327285.26192862645,0.0,327285.26192862645
2023-12-30,ULTIMUSPOOL,362056.0211144174,0.0,362056.0211144174
2023-12-30,ViaBTC,5747670.644930098,2660440.1823899928,3087230.4625401055
2023-12-31,AntPool,14166777.36949265,5370141.388744959,8796635.980747692
2023-12-31,Binance Pool,1819623.8246473619,688479.6652237127,1131144.1594236493
2023-12-31,Braiins Pool,1133233.9015594195,413087.7991342276,720146.1024251918
2023-12-31,F2Pool,4327347.260299049,1652351.1965369105,2674996.0637621386
2023-12-31,Foundry USA,20131757.82310804,7710972.250505581,12420785.572602458
2023-12-31,Luxor,1766745.2047103646,0.0,1766745.2047103646
2023-12-31,MARA Pool,4059582.6683601867,1514655.263492168,2544927.404868019
2023-12-31,Poolin,1443748.0672546818,550783.7321789701,892964.3350757117
2023-12-31,SBI Crypto,364757.99326181255,137695.9330447425,227062.06021707004
2023-12-31,SECPOOL,363299.2694865125,0.0,363299.2694865125
2023-12-31,ViaBTC,6690765.909722953,2616222.727850108,4074543.181872845
2024-01-01,AntPool,12534640.365555367,5211782.2308660885,7322858.134689278
2024-01-01,BTC.com,1045479.7361253448,422576.9376377909,622902.7984875538
2024-01-01,Binance Pool,3042729.6334622963,1267730.8129133729,1774998.8205489235
2024-01-01,Braiins Pool,373996.58842080325,140858.979212597,233137.60920820624
2024-01-01,Carbon Negative,322405.8148331414,140858.979212597,181546.83562054439
2024-01-01,F2Pool,4376168.2247862015,1831166.7297637607,2545001.495022441
2024-01-01,Foundry USA,17984984.285159644,7465525.89826764,10519458.386892004
2024-01-01,Luxor,1341309.6397107355,0.0,1341309.6397107355
2024-01-01,MARA Pool,3260715.047736873,1267730.8129133729,1992984.2348235
2024-01-01,OCEAN,276045.8251953125,0.0,276045.8251953125
2024-01-01,SBI Crypto,1354187.6416014284,563435.9168503879,790751.7247510405
2024-01-01,SECPOOL,677972.7081257114,0.0,677972.7081257114
2024-01-01,ViaBTC,6075515.201463142,2535461.6258267458,3540053.5756363967
2024-01-02,AntPool,10980095.936870575,5426893.99498985,5553201.941880725
2024-01-02,Binance Pool,3037694.868988373,1480061.9986335954,1557632.8703547774
2024-01-02,Braiins Pool,1655221.971021947,822256.6659075529,832965.305114394
2024-01-02,F2Pool,6965859.999641775,3453477.9968117224,3512382.0028300527
2024-01-02,Foundry USA,12212902.702796662,6084699.327715892,6128203.37508077
2024-01-02,Luxor,1307986.2523669703,0.0,1307986.2523669703
2024-01-02,MARA Pool,959462.8494713359,493353.9995445318,466108.8499268041
2024-01-02,NiceHash,328963.7033543484,0.0,328963.7033543484
2024-01-02,SBI Crypto,655908.3074666,328902.6663630212,327005.6411035788
2024-01-02,ULTIMUSPOOL,314294.06156714377,0.0,314294.06156714377
2024-01-02,ViaBTC,4887066.579174248,2466769.997722659,2420296.581451589
2024-01-03,AntPool,11308427.513905568,5213492.379063787,6094935.134841781
2024-01-03,BTC.com,321888.44947228866,140905.1994341564,180983.25003813225
2024-01-03,Binance Pool,3345797.857945989,1549957.1937757204,1795840.6641702685
2024-01-03,Braiins Pool,616047.2100906835,281810.3988683128,334236.8112223707
2024-01-03,F2Pool,7502142.104530718,3381724.786419754,4120417.3181109643
2024-01-03,Foundry USA,15673702.914853247,7186165.171141977,8487537.74371127
2024-01-03,Luxor,1258905.7483216375,0.0,1258905.7483216375
2024-01-03,MARA Pool,1527141.4138434413,704525.9971707821,822615.4166726592
2024-01-03,Poolin,598605.6279018128,281810.3988683128,316795.22903349996
2024-01-03,SECPOOL,1213427.3964474595,0.0,1213427.3964474595
2024-01-03,Terra Pool,324918.6094767203,0.0,324918.6094767203
2024-01-03,Unknown,285476.691420413,140905.1994341564,144571.49198625656
2024-01-03,ViaBTC,4665809.9533545505,2113577.991512346,2552231.9618422044
2024-01-04,AntPool,13844202.164724976,5956835.797515432,7887366.3672095435
2024-01-04,BTC.com,930307.2715608305,397122.3865010288,533184.8850598017
2024-01-04,Binance Pool,2179092.460269106,926618.901835734,1252473.558433372
2024-01-04,Braiins Pool,960763.5959924923,397122.3865010288,563641.2094914635
2024-01-04,Carbon Negative,929422.5182137808,397122.3865010288,532300.131712752
2024-01-04,F2Pool,7167584.753630718,3044604.9631745545,4122979.7904561637
2024-01-04,Foundry USA,15817719.237136023,6751080.570517491,9066638.666618533
2024-01-04,KanoPool,321950.5730648203,0.0,321950.5730648203
2024-01-04,Luxor,600546.6509890079,0.0,600546.6509890079
2024-01-04,MARA Pool,2156871.7845068225,926618.901835734,1230252.8826710884
2024-01-04,Poolin,308414.31242589373,132374.1288336763,176040.18359221742
2024-01-04,SBI Crypto,620711.9950434463,264748.2576673526,355963.7373760937
2024-01-04,ViaBTC,6241005.961967539,2647482.5766735254,3593523.3852940137
2024-01-04,WhitePool,625990.2497113453,0.0,625990.2497113453
2024-01-05,AntPool,11048092.32298043,5593957.861127871,5454134.461852559
2024-01-05,BTC.com,614135.2594216429,319654.7349215926,294480.5245000503
2024-01-05,Binance Pool,3465907.5940938713,1758101.0420687594,1707806.5520251119
2024-01-05,Braiins Pool,618460.4726002458,319654.7349215926,298805.73767865327
2024-01-05,Carbon Negative,323730.81284098414,159827.3674607963,163903.44538018786
2024-01-05,F2Pool,3747154.538114939,1917928.409529556,1829226.1285853828
2024-01-05,Foundry USA,11595627.763172857,5913612.596049463,5682015.167123394
2024-01-05,Luxor,327898.1289198804,0.0,327898.1289198804
2024-01-05,MARA Pool,2502230.951194702,1278618.9396863703,1223612.0115083319
2024-01-05,Poolin,319339.0569314293,159827.3674607963,159511.68947063302
2024-01-05,SBI Crypto,2198618.208143941,1118791.5722255742,1079826.635918367
2024-01-05,SECPOOL,625784.6712531762,0.0,625784.6712531762
2024-01-05,ULTIMUSPOOL,312446.56448556395,0.0,312446.56448556395
2024-01-05,ViaBTC,5663569.78946002,2876892.6142943334,2786677.1751656868
2024-01-06,AntPool,11860463.486887254,6080669.113617378,5779794.3732698755
2024-01-06,BTC.com,298403.2480980489,155914.5926568558,142488.6554411931
2024-01-06,Binance Pool,1795551.5584421388,935487.5559411352,860064.0025010037
2024-01-06,Braiins Pool,597996.6269545212,311829.1853137117,286167.44164080947
2024-01-06,Carbon Negative,308864.0173093266,155914.5926568558,152949.42465247083
2024-01-06,F2Pool,6665621.700061376,3430121.0384508288,3235500.6616105475
2024-01-06,Foundry USA,11193820.056409543,5768839.928303666,5424980.128105877
2024-01-06,Luxor,300754.8488945817,0.0,300754.8488945817
2024-01-06,MARA Pool,1501387.7797213802,779572.9632842792,721814.816437101
2024-01-06,Poolin,306185.73943097965,155914.5926568558,150271.14677412386
2024-01-06,SBI Crypto,921813.700186477,467743.7779705676,454069.92221590946
2024-01-06,SECPOOL,604903.2970485806,0.0,604903.2970485806
2024-01-06,ULTIMUSPOOL,298483.0603344561,0.0,298483.0603344561
2024-01-06,ViaBTC,5763792.381999338,2962377.260480261,2801415.121519077
2024-01-07,AntPool,10124908.65348771,5932262.904900295,4192645.7485874156
2024-01-07,BTC.com,317308.27795048687,179765.5425727362,137542.73537775068
2024-01-07,Binance Pool,2724074.633302797,1617889.883154626,1106184.750148171
2024-01-07,Carbon Negative,925023.8489579512,539296.6277182086,385727.2212397426
2024-01-07,F2Pool,5674577.643878592,3415545.3088819883,2259032.334996604
2024-01-07,Foundry USA,8828645.687084628,5213200.734609351,3615444.9524752777
2024-01-07,Luxor,594803.4375874628,0.0,594803.4375874628
2024-01-07,MARA Pool,1527389.5172932718,898827.7128636811,628561.8044295907
2024-01-07,Poolin,598202.719571139,359531.0851454724,238671.6344256666
2024-01-07,SBI Crypto,903739.4774572338,539296.6277182086,364442.84973902523
2024-01-07,SECPOOL,902102.8781080807,0.0,902102.8781080807
2024-01-07,ViaBTC,2710088.34168565,1617889.883154626,1092198.458531024
2024-01-08,AntPool,10096022.484830072,5005867.551943053,5090154.93288702
2024-01-08,BTC.com,339171.77659769286,166862.2517314351,172309.52486625777
2024-01-08,Binance Pool,3021006.9359575175,1501760.265582916,1519246.6703746014
2024-01-08,Braiins Pool,358436.5334485378,166862.2517314351,191574.2817171027
2024-01-08,Carbon Negative,984775.2880286274,500586.7551943053,484188.5328343221
2024-01-08,F2Pool,4703278.829448718,2336071.524240091,2367207.3052086267
2024-01-08,Foundry USA,12274184.75893077,5840178.810600229,6434005.948330542
2024-01-08,Luxor,355202.0031683367,0.0,355202.0031683367
2024-01-08,MARA Pool,1319841.1607755863,667449.0069257404,652392.1538498459
2024-01-08,OCEAN,340140.77816427156,0.0,340140.77816427156
2024-01-08,Poolin,350556.8603512835,166862.2517314351,183694.6086198484
2024-01-08,SBI Crypto,330153.0693348169,166862.2517314351,163290.8176033818
2024-01-08,SECPOOL,637727.306564696,0.0,637727.306564696
2024-01-08,ULTIMUSPOOL,316889.71832539287,0.0,316889.71832539287
2024-01-08,ViaBTC,6632254.57822641,3170382.782897267,3461871.795329143
2024-01-09,AntPool,13933311.169930423,5972112.956025914,7961198.213904508
2024-01-09,BTC.com,315883.4496220526,138886.3478145562,176997.1018074964
2024-01-09,Binance Pool,3588636.001781353,1527749.8259601176,2060886.1758212352
2024-01-09,Braiins Pool,332148.10887712316,138886.3478145562,193261.76106256695
2024-01-09,F2Pool,3628364.455750429,1527749.8259601176,2100614.6297903117
2024-01-09,Foundry USA,12900879.809300784,5555453.912582247,7345425.896718537
2024-01-09,GDPool,316785.07947566424,0.0,316785.07947566424
2024-01-09,Luxor,1624728.199590847,0.0,1624728.199590847
2024-01-09,MARA Pool,2856263.81685419,1249977.1303310054,1606286.6865231846
2024-01-09,Poolin,329075.1925963664,138886.3478145562,190188.84478181018
2024-01-09,SBI Crypto,1897384.389107122,833318.0868873369,1064066.3022197853
2024-01-09,ULTIMUSPOOL,313130.2383828949,0.0,313130.2383828949
2024-01-09,ViaBTC,7073126.024317524,3055499.6519202353,4017626.372397289
2024-01-10,AntPool,11213680.379338408,5600834.392462751,5612845.986875657
2024-01-10,BTC.com,319799.92898376763,160023.83978465,159776.08919911765
2024-01-10,Binance Pool,1616966.0141614329,800119.1989232501,816846.8152381828
2024-01-10,Braiins Pool,666054.3160598357,320047.6795693,346006.63649053575
2024-01-10,Carbon Negative,331879.61376585875,160023.83978465,171855.77398120877
2024-01-10,F2Pool,3854747.1735442947,1920286.0774158,1934461.0961284947
2024-01-10,Foundry USA,14142905.338349013,7041048.9505246,7101856.387824412
2024-01-10,Luxor,980212.0024623415,0.0,980212.0024623415
2024-01-10,MARA Pool,1284396.1344367217,640095.3591386001,644300.7752981216
2024-01-10,SBI Crypto,940493.7498134301,480071.51935395,460422.23045948014
2024-01-10,SECPOOL,998549.7873255913,0.0,998549.7873255913
2024-01-10,ULTIMUSPOOL,1299233.742613742,0.0,1299233.742613742
2024-01-10,ViaBTC,5113685.4073759215,2560381.4365544003,2553303.9708215212
2024-01-11,50BTC,303770.87850940524,0.0,303770.87850940524
2024-01-11,AntPool,16178655.723166754,6233359.381070235,9945296.342096519
2024-01-11,BTC.com,1249670.8595818772,488890.9318486459,760779.9277332313
2024-01-11,Binance Pool,2873900.8864732897,1100004.5966594531,1773896.2898138366
2024-01-11,Braiins Pool,920070.3322393629,366668.1988864844,553402.1333528785
2024-01-11,Carbon Negative,988831.6597554495,366668.1988864844,622163.4608689651
2024-01-11,F2Pool,7679652.592450522,2933345.591091875,4746307.001358647
2024-01-11,Foundry USA,14042692.39798264,5377800.250335105,8664892.147647535
2024-01-11,Luxor,1259506.7008076974,0.0,1259506.7008076974
2024-01-11,MARA Pool,1540473.5115253536,611113.6648108073,929359.8467145463
2024-01-11,Mining-Dutch,388475.3295114183,0.0,388475.3295114183
2024-01-11,NiceHash,306169.88991703757,0.0,306169.88991703757
2024-01-11,Poolin,307016.68369820295,122222.7329621615,184793.95073604144
2024-01-11,SBI Crypto,650171.2427839015,244445.4659243229,405725.7768595786
2024-01-11,SECPOOL,628982.4386036627,0.0,628982.4386036627
2024-01-11,ULTIMUSPOOL,304559.2645649803,0.0,304559.2645649803
2024-01-11,ViaBTC,5025539.790871659,1955563.7273945832,3069976.063477076
2024-01-11,WhitePool,312022.4174097037,0.0,312022.4174097037
2024-01-12,AntPool,12646927.795608401,5403236.742310155,7243691.053298246
2024-01-12,Binance Pool,2979084.3214375386,1286484.9386452748,1692599.3827922638
2024-01-12,Braiins Pool,1433172.7669143942,643242.4693226374,789930.2975917568
2024-01-12,Carbon Negative,868746.321281629,385945.4815935825,482800.83968804654
2024-01-12,F2Pool,5347538.80601372,2315672.889561495,3031865.9164522253
2024-01-12,Foundry USA,14774561.699531103,6432424.693226375,8342137.006304728
2024-01-12,Luxor,1192506.8158878456,0.0,1192506.8158878456
2024-01-12,MARA Pool,2273310.277263425,1029187.95091622,1244122.3263472049
2024-01-12,NiceHash,282027.2141412316,0.0,282027.2141412316
2024-01-12,Poolin,283788.26293624897,128648.4938645275,155139.76907172147
2024-01-12,SBI Crypto,907763.4459598096,385945.4815935825,521817.9643662271
2024-01-12,SECPOOL,886397.8214276757,0.0,886397.8214276757
2024-01-12,ULTIMUSPOOL,293599.77128856437,0.0,293599.77128856437
2024-01-12,ViaBTC,5669303.936075631,2444321.3834260223,3224982.5526496083
2024-01-13,AntPool,13037517.445423022,6055269.5939584505,6982247.851464571
2024-01-13,Binance Pool,1884728.01984077,844921.3386918769,1039806.6811488931
2024-01-13,Braiins Pool,291118.2386047695,140820.2231153128,150298.0154894567
2024-01-13,Carbon Negative,598493.7892453612,281640.4462306256,316853.3430147356
2024-01-13,F2Pool,7925359.356154043,3661325.8009981327,4264033.555155911
